q0,q1,q2,q3,acc_x,acc_y,acc_z
0.54,-0.16,-0.14,-0.81,0.26,-0.24,-0.13
0.54,-0.15,-0.14,-0.81,0.0,-0.14,-0.23
0.55,-0.15,-0.14,-0.81,-0.07,-0.15,-0.71
0.55,-0.14,-0.14,-0.81,-0.25,0.18,-0.92
0.55,-0.14,-0.14,-0.81,-0.24,0.24,-1.24
0.55,-0.14,-0.14,-0.81,0.01,0.13,-0.68
0.55,-0.14,-0.14,-0.81,-0.04,0.3,-0.91
0.55,-0.13,-0.14,-0.81,-0.12,0.33,-0.92
0.55,-0.13,-0.14,-0.81,-0.45,0.51,-1.18
0.55,-0.13,-0.14,-0.81,-0.29,-0.54,-1.08
0.55,-0.13,-0.14,-0.81,-0.28,-0.58,-0.93
0.55,-0.13,-0.15,-0.81,-0.32,0.02,-1.3
0.55,-0.13,-0.15,-0.81,-0.2,0.13,-1.31
0.55,-0.13,-0.15,-0.81,-0.03,0.04,-1.27
0.55,-0.13,-0.15,-0.81,-0.04,0.37,-1.04
0.55,-0.13,-0.15,-0.81,-0.13,0.19,-0.72
0.55,-0.13,-0.15,-0.81,-0.03,0.01,-0.97
0.55,-0.13,-0.15,-0.81,-0.24,0.19,-1.16
0.55,-0.13,-0.15,-0.81,0.04,-0.45,-0.71
0.54,-0.13,-0.15,-0.81,0.0,-0.26,-0.64
0.54,-0.13,-0.15,-0.81,0.1,0.14,-1.13
0.54,-0.13,-0.15,-0.82,0.18,0.28,-0.73
0.54,-0.13,-0.15,-0.82,0.03,0.38,-0.73
0.54,-0.13,-0.15,-0.82,0.03,0.58,-0.73
0.54,-0.13,-0.15,-0.82,0.04,0.07,-0.67
0.54,-0.13,-0.15,-0.82,-0.06,-0.02,-0.67
0.54,-0.13,-0.15,-0.82,-0.12,0.23,-0.33
