txl1_x,txl1_y,txl1_z,txl2_x,txl2_y,txl2_z,txl3_x,txl3_y,txl3_z,txl4_x,txl4_y,txl4_z,txl5_x,txl5_y,txl5_z,txl6_x,txl6_y,txl6_z,txl7_x,txl7_y,txl7_z,txl8_x,txl8_y,txl8_z,txl9_x,txl9_y,txl9_z,txl10_x,txl10_y,txl10_z,txl11_x,txl11_y,txl11_z,txl12_x,txl12_y,txl12_z,txl13_x,txl13_y,txl13_z,txl14_x,txl14_y,txl14_z,txl15_x,txl15_y,txl15_z,txl16_x,txl16_y,txl16_z
-0.062353221406209726,0.0006043512759910112,-0.03290233105326275,-0.04950772814800992,-0.033133752995085156,-0.0023213800330113606,-0.01609905764386405,-0.003912576923198519,-0.030501141692959474,-0.010326214381532242,-0.024659293686057984,-0.019662604202301363,-0.08047626679238128,0.009301610356527578,-0.018213810950520992,-0.03770105672550683,-0.012389282510349398,-0.02634642003823279,0.0286163586464234,-0.029405971972900572,-0.04506252944045848,-0.015000074023921332,-0.006936283889186837,-0.0409407710519189,-0.10573049561269782,-0.011167975615783374,-0.05232339995929214,-0.10327282652341026,-0.010581434557718093,-0.031043426258049987,0.09966000234600031,-0.012184676103645861,-0.013881169720653664,-0.018913413843823567,-0.0017549031476053786,-0.042005844809564964,-0.0317389586666503,-0.013071661584423423,-0.03385436299561757,-0.015869266679927854,-0.013643626279234464,-0.02184691193721132,0.0009975974165674542,0.0003253880882623853,-0.028204226342875817,-0.035313783447290956,-0.029400436420203475,-0.01775363158859814
-0.06073789506446752,-0.0018690985342833318,-0.02857830014148969,-0.04918683275949196,-0.03318763442317319,-0.004726808771310603,-0.015422887379321853,-0.007612066561976607,-0.03453724416468692,-0.008661273955668167,-0.022888537493250063,-0.019665326483193513,-0.08022811996974036,0.009825024376870484,-0.020591671731224684,-0.03633999799343514,-0.012237165889740706,-0.024025075791775565,0.028109068206473846,-0.025959765760031454,-0.040243424099466164,-0.014353585184926857,0.0019379717868560201,-0.044962656537054495,-0.10397418236663476,-0.009069293291287485,-0.050667406033677,-0.10028256394819919,-0.010477989181585476,-0.036041747854971065,0.10201504004253667,-0.0037223900845217463,-0.02289139840237834,-0.009640620049638218,-0.007974565436540813,-0.04623485011655061,-0.02534333245589906,-0.019240469662890218,-0.035960143721417245,-0.015590169565249397,-0.012014804202904312,-0.01589747221350709,-0.00016727205342859826,-0.0014654228790167726,-0.021221028845655427,-0.03202806233990884,-0.026627334773280067,-0.017566051901943543
-0.06594743593230387,0.0008471489725637005,-0.03411090916188239,-0.04870047418951669,-0.028114100879264456,-0.009001027154509513,-0.018611468196219977,-0.0010623079363218761,-0.04060498258497996,-0.0028838200456247085,-0.024618642020305545,-0.02486275126718851,-0.08654842547129002,0.008275810082093745,-0.012749977328324308,-0.03611521786806928,-0.008496046852717525,-0.023537010557978896,0.027385992902004677,-0.025400655976358454,-0.04612579575076219,-0.017047033557709326,-0.011937905068360974,-0.05435529757277539,-0.10706956600938193,-0.0019470036323916634,-0.05487278862578362,-0.0934791152012038,-0.01231650666670453,-0.03659412225015841,0.09948411340145577,-0.010829092895943086,-0.011785147843774426,-0.014075121352189352,-0.009713185544267594,-0.05028288761396781,-0.03161174596192591,-0.013109515604771551,-0.035941008130553745,-0.016433075693784292,-0.012144162412661282,-0.019509978740879647,0.004718894030118671,-0.0005533290189693327,-0.033630968063189166,-0.036906794704065264,-0.026176132822329824,-0.019509639791226368
-0.06795876300710274,0.0018835263700229356,-0.02847040117737541,-0.05266948565715227,-0.03145851787155183,-0.009199962744246316,-0.009510574026825203,-0.004551870386666425,-0.04401022664433708,-0.007634058241285995,-0.021084027130710104,-0.026306254012134125,-0.08714845519218084,0.0092605398877601,-0.006563554229772261,-0.03170873887495075,-0.014393417767941181,-0.02684955050825941,0.026228493169036977,-0.030191292854016442,-0.04799617844314773,-0.01595945461022738,-0.006688571945334773,-0.05229625242460389,-0.10585409465666994,-0.004567527638902177,-0.04864687783851614,-0.0976268523702029,-0.013705887849400421,-0.04026075179855264,0.09842243946580972,-0.003966472209027612,-0.017271531421369963,-0.017018197850306376,-0.009395748870297376,-0.042255475787356535,-0.021685664267951085,-0.012496472839708894,-0.028517895108909418,-0.01600739433230865,-0.012436052841553307,-0.02816986056160964,0.0026434344683057636,0.0030143626334816973,-0.02720945202438806,-0.03885395073897787,-0.02349866570810855,-0.014028926201326964
-0.06801802279758032,0.0033593024694243833,-0.026091056583717662,-0.05124028867287412,-0.026256210233559407,-0.005336602562097784,-0.012551150376578427,-0.0030812019381339325,-0.03867627219239678,-0.006461352525685243,-0.02640183841479175,-0.023215104074568515,-0.09207017348959054,0.015157425291166062,-0.011308362509884148,-0.03807035342840032,-0.011730548921033746,-0.017829870353529682,0.02667313993238435,-0.027274332677401727,-0.03954003966777222,-0.014577856543845136,0.00027094123871204364,-0.048246732897872756,-0.1037243528991995,-0.011165179685187742,-0.054234859112145296,-0.10276517986914485,-0.012167014076211348,-0.03322916644418633,0.10087839768613546,-0.00431294792624234,-0.01606693414195706,-0.019111527721038125,-0.009462574685749861,-0.05072164859220095,-0.02063939799352851,-0.022479444226626413,-0.03766007336854789,-0.013425521689958173,-0.013481532283327059,-0.017644656730533365,0.0018343991580208323,0.004553055586092859,-0.0311634096076509,-0.03250247491257969,-0.02735469325283918,-0.007921025399081849
-0.06426684382389272,0.005389189327794114,-0.02805080851943197,-0.047443434317558916,-0.03147559850626264,-0.0028239602013383396,-0.0231376178000165,-0.01153756378591958,-0.03921839845589229,-0.013693720173460922,-0.02643428194507155,-0.019390470975068335,-0.09038881127511358,0.008028516315672427,-0.011091862397229542,-0.03776361476302515,-0.008562726036918307,-0.02482145726731032,0.021763984841574848,-0.020086679160097917,-0.044582113298676014,-0.01621049551557107,0.0016435376638658885,-0.03944927156046824,-0.09482361890213066,-0.007262254226324865,-0.04961790836222948,-0.09496312727915777,-0.01907085991293857,-0.03193634910576059,0.09469697819138931,-0.005734422275863556,-0.011802554878294284,-0.015324659845777683,-0.003845534736273698,-0.04296942960381427,-0.025843628961537163,-0.013576558979006857,-0.03261548820840057,-0.01370393395958665,-0.010355509080665926,-0.009367577542802374,0.005658287417471625,0.0031134801794025562,-0.026919026329362838,-0.03916356900756912,-0.02699613236431015,-0.00729921271501814
-0.06600774543702588,0.002322279529810721,-0.031736235416316115,-0.054729008891895026,-0.029680653366220663,-0.009144669830647488,-0.008973749311631763,0.002760845159804977,-0.03439027465425718,-0.007764285831911066,-0.03517732392261157,-0.036427764975119195,-0.0881779392314706,0.006514735137217395,-0.015137703876995676,-0.03674095943002442,-0.014023040962391192,-0.02323630965668537,0.02775745243184375,-0.027777088988638846,-0.03703161787014519,-0.012267173614609796,-0.0015149098979916407,-0.040507492825996125,-0.1033328897001753,-0.004289460813799415,-0.05639457043579559,-0.09663575740362669,-0.020664013004428283,-0.032212121349171556,0.10009919077635265,-0.0076137452846114844,-0.013439288271374542,-0.012939152418204522,-0.009696442262278964,-0.04663293804306898,-0.02976284513528213,-0.01747536632310019,-0.03792101075307089,-0.006753202502481129,-0.016477192608149817,-0.02355813890281492,0.0014680417769100348,0.0005272217787877822,-0.031379885826596586,-0.033588855969827365,-0.02939996283667862,-0.019115899113163266
-0.0679448930103615,0.005316189714186588,-0.027024225592679835,-0.049019467382574504,-0.026342483455410376,-0.006816235893201884,-0.019830094718480875,-0.0037584940817410005,-0.033596062264600136,-0.011529521780625256,-0.02818193139261463,-0.022673475192034928,-0.08424494405664949,0.018222749026379496,-0.015557018250555731,-0.034914454565338746,-0.01590910309489004,-0.023219782611355214,0.029811310768022622,-0.028128582598070204,-0.04351795598150449,-0.018714925657214738,-0.0021184830449910365,-0.036595587305412104,-0.10752901716487527,-0.01106490056241293,-0.05275159491504859,-0.09405287182600951,-0.014029240071248339,-0.0346571824762779,0.10149773475420112,-0.001095162138865856,-0.017718890748461766,-0.01828081951728126,-0.011268186047978595,-0.04483584930886221,-0.02975018764177895,-0.01610370267160852,-0.039418118099021286,-0.00999921438368848,-0.015109937866654394,-0.024429198391252748,0.006775542747625882,0.001712778829389703,-0.025082282498790465,-0.03717967088762401,-0.028106826406631834,-0.0137306577236042
-0.06609960643434794,0.007068520433740736,-0.02681792881574447,-0.0448984689741012,-0.029897775933227445,-0.006932887565516579,-0.019128152620655568,-0.0054156466637468835,-0.03769927177838285,-0.008272232408198436,-0.021106848806091264,-0.022164479431171624,-0.09217710310393337,0.0014356030342713296,-0.012780455029590094,-0.03637072202890726,-0.01468255181009697,-0.031754797205269754,0.02897916224874671,-0.029349866769178466,-0.04843692350717833,-0.014922670138233665,6.0690564445711975e-05,-0.04175698906759718,-0.10238402961521156,-0.009277512726029565,-0.047899198334166,-0.09887799139943408,-0.008915238175522784,-0.03473609053802081,0.10272791978344027,-0.010755653377762318,-0.015455508633265712,-0.016837547886583818,-0.00942917771869451,-0.04342270402374196,-0.025816735137304907,-0.01634178635748696,-0.03063868710609441,-0.011497181632269024,-0.018009986639033772,-0.02564694736049305,-5.755723625046902e-05,0.003049422843420836,-0.029617358919405385,-0.03345684183600537,-0.026173412735030425,-0.02223465740017405
-0.06942405594954307,0.008281666910548754,-0.03462159154796674,-0.042996868098540184,-0.031648071235102354,-0.005791090324389056,-0.01636766959753452,-0.011108123000097827,-0.04151162609778877,-0.013304657760081495,-0.024652924833724305,-0.02189714165101252,-0.08447875773451288,0.004207822282583215,-0.015857787476080933,-0.03917588767509712,-0.014412882100860199,-0.028915593874137425,0.02626416212715161,-0.021382548151020114,-0.04830900788534441,-0.010117707633113487,0.0004884069181049312,-0.04403851866053055,-0.10005123014369276,-0.004647947944374986,-0.05201659566029466,-0.09194057628567473,-0.01732123991083405,-0.03680922759082258,0.10139365742817663,-0.0069402820379322805,-0.021237738356595766,-0.0168212804793203,-0.0037948357701703133,-0.044287170128608125,-0.0259075353629423,-0.013557577653731728,-0.03157228980600698,-0.012364288482254805,-0.007908704278673058,-0.02142622857751496,-0.0005960151288566301,0.0015270583488211837,-0.026867099749569055,-0.043373009279540874,-0.027022770505403193,-0.022757482856391155
