marker_position_x,marker_position_y,marker_position_z,marker_quaternion_x,marker_quaternion_y,marker_quaternion_z,marker_quaternion_w
0.35284268856048584,0.2672397494316101,0.9328475594520569,0.9995966514632271,0.016588143358538743,0.006169192508452612,0.022210559362925476
0.3527681529521942,0.2673340141773224,0.9327740669250488,0.9996155726812537,0.01693958258886761,0.005189454990591678,0.021326672308279636
0.3530194163322449,0.26748955249786377,0.9332276582717896,0.9996186033949115,0.016990384458021715,0.004372553867467268,0.02132733821768223
0.3529526889324188,0.26740866899490356,0.9330524206161499,0.9996803525667074,0.016176247138571315,0.0023523844698094204,0.01928699063933004
0.352927029132843,0.2673295736312866,0.9327802658081055,0.9996803525720472,0.016205009027145303,0.002623628127755812,0.019227764802614632
0.3533679246902466,0.26780441403388977,0.9340074062347412,0.9996695503000935,0.016883914053079353,0.0007949281528211549,0.01936728525862197
0.3532502353191376,0.26769107580184937,0.9338245987892151,0.9996895401963715,0.01675739856824834,0.0011445869170910704,0.01840387828642264
0.35315072536468506,0.26761922240257263,0.9335246682167053,0.9996939721086028,0.016186040491361058,0.0010911767955454363,0.01867574780663451
0.35301628708839417,0.26744186878204346,0.933419406414032,0.9995950232517622,0.016671636773418787,0.004679213186848071,0.02258209426860631
0.353161484003067,0.26764607429504395,0.9336032867431641,0.9996541996586192,0.017291506022488173,0.003338239000542726,0.019527956491524386
0.3529565930366516,0.2674541473388672,0.9330557584762573,0.9996324889627726,0.017065478091847257,0.003955816303069886,0.020688353848613943
0.3531600534915924,0.26759105920791626,0.9334501028060913,0.9996762397962738,0.016806280071811106,0.001982316050271128,0.019000919977923747
0.35311150550842285,0.26762324571609497,0.9334730505943298,0.9997006828578389,0.016425172357624925,0.001116530031895398,0.018097286185526137
0.35274752974510193,0.26734086871147156,0.9325475692749023,0.9996763558088315,0.0172848997325725,0.0040782857042556304,0.01821492420308077
0.3528866767883301,0.26753076910972595,0.9330762028694153,0.9996884537723852,0.017204527023181267,0.0027303776036048,0.017875812771116044
0.35283178091049194,0.2673434019088745,0.9326736330986023,0.9996706250828011,0.016552947503067152,0.0031755179165092015,0.01935348447914308
0.35316193103790283,0.2676277160644531,0.9334073066711426,0.99967047643679,0.017133285981754513,0.0017918534901102028,0.01903098297983358
0.35334452986717224,0.267754465341568,0.9340588450431824,0.999618663544229,0.017033477145127863,0.002309883756168964,0.021611399478721493
0.35247930884361267,0.2670353651046753,0.9317247271537781,0.9996776039494728,0.016718595499074704,0.004119647044441554,0.01866025816028566
0.3529700040817261,0.26739031076431274,0.9331363439559937,0.9996622065419761,0.016242560626853753,0.0029109272580810923,0.020079306223286977
0.3532356321811676,0.26769548654556274,0.9336894750595093,0.9996963342542701,0.0162015918714067,0.0009191513308427992,0.018544618093623687
0.35298988223075867,0.26744115352630615,0.9331732988357544,0.9995986994452964,0.01761306230146856,0.0052770804400898335,0.021549304528576414
0.3528468906879425,0.26742133498191833,0.9326776266098022,0.9996804666797343,0.01688492058858865,0.0037326271015521916,0.018437231099774697
0.3526920974254608,0.2671365439891815,0.9323827028274536,0.9996153507938416,0.016545498080581502,0.005302902305264313,0.021616571830691784
0.3526138961315155,0.2671723961830139,0.9324620366096497,0.9995985279786125,0.01667308273148747,0.005532435238613614,0.02223023471649831
0.35299670696258545,0.26752492785453796,0.9330039024353027,0.9996978812818866,0.016770041940989557,0.0022408319269018816,0.017829484739599673
0.35323774814605713,0.2677098214626312,0.9336619973182678,0.999689993671704,0.016531746539387184,0.0008888275488052448,0.018596448440882832
0.3528994619846344,0.26749682426452637,0.9328471422195435,0.9996709718712762,0.01711358712834828,0.0035406613656744014,0.018775964705770237
0.3531658351421356,0.26766178011894226,0.9336035847663879,0.999698189017078,0.016949158463685714,0.0021167541148510967,0.01765718707395959
0.3527930974960327,0.26736679673194885,0.9327417016029358,0.9996799939861145,0.016426395540281757,0.002929477998858422,0.019013187847659277
0.35303452610969543,0.2674733102321625,0.9331052303314209,0.9996438742319462,0.017169507953234877,0.0036586310053879066,0.0200984359181235
