q0,q1,q2,q3,acc_x,acc_y,acc_z
1.0,-0.03,0.01,-0.0,0.08,0.02,-0.3
1.0,-0.03,0.01,-0.0,0.04,0.05,-0.35
1.0,-0.03,0.01,-0.0,0.0,0.04,-0.43
1.0,-0.03,0.01,-0.0,0.03,0.01,-0.35
1.0,-0.03,0.01,-0.0,0.1,0.04,-0.29
1.0,-0.03,0.01,-0.0,0.04,0.02,-0.36
1.0,-0.03,0.01,-0.0,0.05,0.03,-0.36
1.0,-0.03,0.01,-0.0,0.03,0.01,-0.35
1.0,-0.03,0.01,-0.0,0.01,0.03,-0.39
1.0,-0.03,0.01,-0.0,0.05,0.04,-0.36
1.0,-0.03,0.01,-0.0,0.04,0.03,-0.34
1.0,-0.03,0.01,-0.0,0.03,0.03,-0.38
1.0,-0.03,0.01,-0.0,0.03,0.02,-0.38
1.0,-0.03,0.01,-0.0,0.05,0.03,-0.33
1.0,-0.03,0.01,-0.0,0.03,0.04,-0.37
1.0,-0.03,0.01,-0.0,0.04,0.04,-0.37
1.0,-0.03,0.01,-0.0,0.04,0.02,-0.32
1.0,-0.03,0.01,-0.0,0.02,0.04,-0.36
1.0,-0.03,0.01,-0.0,0.04,0.03,-0.34
1.0,-0.03,0.01,-0.0,0.02,0.04,-0.34
1.0,-0.03,0.01,-0.0,0.03,0.03,-0.39
1.0,-0.03,0.01,-0.0,0.03,0.01,-0.36
1.0,-0.03,0.01,-0.0,0.05,0.03,-0.35
1.0,-0.03,0.01,-0.0,0.06,0.04,-0.34
1.0,-0.03,0.01,-0.0,0.06,0.03,-0.32
1.0,-0.03,0.01,-0.0,0.03,0.03,-0.37
1.0,-0.03,0.01,-0.0,0.03,0.03,-0.36
1.0,-0.03,0.01,-0.0,0.03,0.02,-0.35
1.0,-0.03,0.01,-0.0,0.05,0.04,-0.34
1.0,-0.03,0.01,-0.0,0.03,0.03,-0.38
1.0,-0.03,0.01,-0.0,0.03,0.03,-0.36
1.0,-0.03,0.01,-0.0,0.03,0.03,-0.35
1.0,-0.03,0.01,-0.0,0.05,0.02,-0.37
1.0,-0.03,0.01,-0.0,0.05,0.02,-0.35
1.0,-0.03,0.01,-0.0,0.03,0.02,-0.37
1.0,-0.03,0.01,-0.0,0.03,0.02,-0.4
1.0,-0.03,0.01,-0.0,0.03,0.02,-0.36
1.0,-0.03,0.01,-0.0,0.05,0.04,-0.32
1.0,-0.03,0.01,-0.0,0.03,0.03,-0.37
1.0,-0.03,0.01,-0.0,0.05,0.03,-0.38
1.0,-0.03,0.01,-0.0,0.04,0.02,-0.34
1.0,-0.03,0.01,-0.0,0.06,0.02,-0.38
1.0,-0.03,0.01,-0.0,0.08,0.01,-0.35
1.0,-0.03,0.01,-0.0,0.08,0.01,-0.33
1.0,-0.03,0.01,-0.0,0.05,0.0,-0.35
1.0,-0.03,0.01,-0.0,0.02,0.03,-0.37
1.0,-0.03,0.01,-0.0,0.05,0.02,-0.35
1.0,-0.03,0.01,-0.0,0.09,0.04,-0.34
1.0,-0.03,0.01,-0.0,0.01,0.0,-0.3
1.0,-0.03,0.01,-0.0,0.04,0.0,-0.38
1.0,-0.03,0.01,-0.0,0.08,0.05,-0.36
1.0,-0.03,0.01,-0.0,0.06,0.04,-0.37
1.0,-0.03,0.01,-0.0,0.02,0.0,-0.38
1.0,-0.03,0.01,-0.0,0.02,-0.02,-0.37
1.0,-0.03,0.01,-0.0,0.06,0.02,-0.37
1.0,-0.03,0.01,-0.0,0.06,0.04,-0.27
1.0,-0.03,0.01,-0.0,0.06,0.01,-0.35
1.0,-0.03,0.01,-0.0,0.0,0.0,-0.39
1.0,-0.03,0.01,-0.0,0.0,0.05,-0.37
1.0,-0.03,0.01,-0.0,0.06,0.17,-0.37
1.0,-0.03,0.01,-0.0,0.04,0.15,-0.31
1.0,-0.03,0.01,-0.0,0.0,-0.03,-0.41
1.0,-0.03,0.01,-0.0,0.0,-0.07,-0.39
1.0,-0.03,0.01,-0.0,0.15,0.0,-0.28
1.0,-0.03,0.01,-0.0,0.15,0.07,-0.25
1.0,-0.03,0.01,-0.0,0.1,0.06,-0.29
1.0,-0.03,0.01,-0.0,-0.13,-0.02,-0.47
1.0,-0.03,0.01,-0.0,-0.04,0.0,-0.4
1.0,-0.03,0.01,-0.0,0.09,0.05,-0.29
1.0,-0.03,0.01,-0.0,0.11,0.02,-0.33
1.0,-0.03,0.01,-0.0,0.05,-0.02,-0.38
1.0,-0.03,0.01,-0.0,0.07,0.0,-0.35
1.0,-0.03,0.01,-0.0,-0.04,0.09,-0.39
1.0,-0.03,0.01,-0.0,-0.06,0.06,-0.43
1.0,-0.03,0.01,-0.0,-0.03,0.04,-0.4
1.0,-0.03,0.01,-0.0,0.16,0.0,-0.31
1.0,-0.03,0.01,-0.0,0.24,0.01,-0.22
1.0,-0.03,0.01,-0.0,0.13,-0.01,-0.28
1.0,-0.03,0.01,-0.0,-0.12,0.15,-0.46
1.0,-0.03,0.01,-0.0,-0.07,0.04,-0.46
1.0,-0.03,0.01,-0.0,-0.01,0.06,-0.32
1.0,-0.03,0.01,-0.0,0.01,0.01,-0.43
1.0,-0.03,0.01,-0.0,0.11,-0.03,-0.44
1.0,-0.03,0.01,-0.0,0.2,-0.01,-0.2
1.0,-0.03,0.01,-0.0,0.08,0.02,-0.35
1.0,-0.03,0.01,-0.0,-0.02,0.07,-0.39
1.0,-0.03,0.01,-0.0,-0.13,0.07,-0.52
1.0,-0.03,0.01,-0.0,0.03,0.02,-0.37
1.0,-0.03,0.01,-0.0,0.11,0.01,-0.29
1.0,-0.03,0.01,-0.0,0.18,-0.05,-0.29
1.0,-0.03,0.01,-0.0,-0.07,0.02,-0.46
1.0,-0.03,0.01,-0.0,0.1,-0.05,-0.38
1.0,-0.03,0.01,-0.0,-0.01,0.13,-0.35
1.0,-0.03,0.01,-0.0,-0.01,0.04,-0.48
1.0,-0.03,0.01,-0.0,0.02,0.03,-0.37
1.0,-0.03,0.01,-0.0,0.04,0.06,-0.37
1.0,-0.03,0.01,-0.0,-0.03,-0.68,-0.33
1.0,-0.03,0.01,-0.0,0.08,-0.1,-0.09
1.0,-0.03,0.01,-0.0,0.16,0.09,-0.07
1.0,-0.03,0.01,-0.0,-1.02,-1.67,-1.08
1.0,-0.03,0.01,-0.0,-0.38,0.58,-1.73
1.0,-0.03,0.01,-0.0,0.05,-0.9,0.61
1.0,-0.03,0.01,-0.0,0.72,0.1,-0.21
1.0,-0.03,0.01,-0.0,0.17,-0.96,0.44
1.0,-0.03,0.01,-0.0,-0.42,-0.62,-0.07
