q0,q1,q2,q3,acc_x,acc_y,acc_z
1.0,-0.03,0.01,-0.0,0.04,0.02,-0.35
1.0,-0.03,0.01,-0.0,0.03,0.04,-0.36
1.0,-0.03,0.01,-0.0,0.03,0.04,-0.35
1.0,-0.03,0.01,-0.0,0.04,0.03,-0.36
1.0,-0.03,0.01,-0.0,0.02,0.04,-0.35
1.0,-0.03,0.01,-0.0,0.02,0.03,-0.35
1.0,-0.03,0.01,-0.0,0.03,0.04,-0.37
1.0,-0.03,0.01,-0.0,0.04,0.04,-0.37
1.0,-0.03,0.01,-0.0,0.05,0.04,-0.36
1.0,-0.03,0.01,-0.0,0.03,0.04,-0.36
1.0,-0.03,0.01,-0.0,0.03,0.03,-0.37
1.0,-0.03,0.01,-0.0,0.05,0.03,-0.36
1.0,-0.03,0.01,-0.0,0.04,0.03,-0.37
1.0,-0.03,0.01,-0.0,0.03,0.04,-0.34
1.0,-0.03,0.01,-0.0,0.03,0.03,-0.37
1.0,-0.03,0.01,-0.0,0.04,0.03,-0.4
1.0,-0.03,0.01,-0.0,0.04,0.02,-0.35
1.0,-0.03,0.01,-0.0,0.03,0.03,-0.35
1.0,-0.03,0.01,-0.0,0.03,0.03,-0.37
1.0,-0.03,0.01,-0.0,0.05,0.03,-0.36
1.0,-0.03,0.01,-0.0,0.01,0.04,-0.38
1.0,-0.03,0.01,-0.0,0.03,0.03,-0.38
1.0,-0.03,0.01,-0.0,0.05,0.02,-0.36
1.0,-0.03,0.01,-0.0,0.04,0.03,-0.33
1.0,-0.03,0.01,-0.0,0.01,0.03,-0.42
1.0,-0.03,0.01,-0.0,0.06,0.03,-0.32
1.0,-0.03,0.01,-0.0,0.03,0.03,-0.33
1.0,-0.03,0.01,-0.0,0.04,0.03,-0.39
1.0,-0.03,0.01,-0.0,0.05,0.04,-0.34
1.0,-0.03,0.01,-0.0,0.04,0.04,-0.34
1.0,-0.03,0.01,-0.0,0.01,0.03,-0.38
1.0,-0.03,0.01,-0.0,0.05,0.04,-0.33
1.0,-0.03,0.01,-0.0,0.02,0.04,-0.36
1.0,-0.03,0.01,-0.0,0.02,0.02,-0.38
1.0,-0.03,0.01,-0.0,0.01,0.05,-0.37
1.0,-0.03,0.01,-0.0,0.02,0.02,-0.37
1.0,-0.03,0.01,-0.0,0.0,0.03,-0.37
1.0,-0.03,0.01,-0.0,0.03,0.02,-0.34
1.0,-0.03,0.01,-0.0,0.02,0.02,-0.33
1.0,-0.03,0.01,-0.0,0.04,0.04,-0.37
1.0,-0.03,0.01,-0.0,0.03,0.04,-0.33
1.0,-0.03,0.01,-0.0,0.02,0.03,-0.35
1.0,-0.03,0.01,-0.0,0.05,0.03,-0.39
1.0,-0.03,0.01,-0.0,0.03,0.04,-0.34
1.0,-0.03,0.01,-0.0,0.02,0.02,-0.34
1.0,-0.03,0.01,-0.0,0.04,0.02,-0.38
1.0,-0.03,0.01,-0.0,0.02,0.03,-0.37
1.0,-0.03,0.01,-0.0,0.03,0.03,-0.31
1.0,-0.03,0.01,-0.0,0.04,0.03,-0.36
1.0,-0.03,0.01,-0.0,0.05,0.04,-0.34
1.0,-0.03,0.01,-0.0,0.03,0.05,-0.35
1.0,-0.03,0.01,-0.0,0.04,0.04,-0.36
1.0,-0.03,0.01,-0.0,0.03,0.03,-0.33
1.0,-0.03,0.01,-0.0,0.02,0.05,-0.35
1.0,-0.03,0.01,-0.0,0.05,0.03,-0.35
1.0,-0.03,0.01,-0.0,0.03,0.03,-0.37
1.0,-0.03,0.01,-0.0,0.04,0.03,-0.38
1.0,-0.03,0.01,-0.0,0.04,0.04,-0.36
1.0,-0.03,0.01,-0.0,0.01,0.02,-0.35
1.0,-0.03,0.01,-0.0,0.02,0.04,-0.35
1.0,-0.03,0.01,-0.0,0.02,0.04,-0.37
1.0,-0.03,0.01,-0.0,0.04,0.04,-0.35
1.0,-0.03,0.01,-0.0,0.03,0.04,-0.35
1.0,-0.03,0.01,-0.0,0.02,0.04,-0.35
1.0,-0.03,0.01,-0.0,0.03,0.04,-0.38
1.0,-0.03,0.01,-0.0,0.03,0.04,-0.33
1.0,-0.03,0.01,-0.0,0.04,0.01,-0.38
1.0,-0.03,0.01,-0.0,0.04,0.04,-0.34
1.0,-0.03,0.01,-0.0,0.02,0.03,-0.37
1.0,-0.03,0.01,-0.0,0.03,0.03,-0.36
1.0,-0.03,0.01,-0.0,0.02,0.05,-0.35
1.0,-0.03,0.01,-0.0,0.03,0.04,-0.36
1.0,-0.03,0.01,-0.0,0.05,0.03,-0.37
1.0,-0.03,0.01,-0.0,0.01,0.04,-0.37
1.0,-0.03,0.01,-0.0,0.02,0.04,-0.37
1.0,-0.03,0.01,-0.0,0.01,0.03,-0.38
1.0,-0.03,0.01,-0.0,0.04,0.04,-0.35
1.0,-0.03,0.01,-0.0,0.04,0.03,-0.35
1.0,-0.03,0.01,-0.0,0.04,0.02,-0.36
1.0,-0.03,0.01,-0.0,0.04,0.03,-0.34
1.0,-0.03,0.01,-0.0,0.03,0.05,-0.38
1.0,-0.03,0.01,-0.0,0.04,0.04,-0.39
1.0,-0.03,0.01,-0.0,0.03,0.03,-0.32
1.0,-0.03,0.01,-0.0,0.03,0.02,-0.34
1.0,-0.03,0.01,-0.0,0.04,0.03,-0.38
1.0,-0.03,0.01,-0.0,0.05,0.03,-0.33
1.0,-0.03,0.01,-0.0,0.02,0.03,-0.36
1.0,-0.03,0.01,-0.0,0.04,0.04,-0.34
1.0,-0.03,0.01,-0.0,0.03,0.04,-0.34
1.0,-0.03,0.01,-0.0,0.02,0.03,-0.34
1.0,-0.03,0.01,-0.0,0.05,0.03,-0.37
1.0,-0.03,0.01,-0.0,0.02,0.02,-0.36
1.0,-0.03,0.01,-0.0,0.03,0.04,-0.35
1.0,-0.03,0.01,-0.0,0.04,0.04,-0.36
1.0,-0.03,0.01,-0.0,0.06,0.05,-0.35
1.0,-0.03,0.01,-0.0,0.05,0.03,-0.34
1.0,-0.03,0.01,-0.0,0.03,0.04,-0.37
1.0,-0.03,0.01,-0.0,0.03,0.03,-0.33
1.0,-0.03,0.01,-0.0,0.04,0.04,-0.33
1.0,-0.03,0.01,-0.0,0.02,0.02,-0.39
1.0,-0.03,0.01,-0.0,0.03,0.03,-0.34
1.0,-0.03,0.01,-0.0,0.03,0.03,-0.37
1.0,-0.03,0.01,-0.0,0.05,0.04,-0.38
1.0,-0.03,0.01,-0.0,0.06,0.04,-0.34
1.0,-0.03,0.01,-0.0,0.02,0.03,-0.37
1.0,-0.03,0.01,-0.0,0.04,0.03,-0.35
1.0,-0.03,0.01,-0.0,0.02,0.01,-0.36
1.0,-0.03,0.01,-0.0,0.05,0.05,-0.32
1.0,-0.03,0.01,-0.0,0.04,0.04,-0.36
1.0,-0.03,0.01,-0.0,0.04,0.04,-0.35
1.0,-0.03,0.01,-0.0,0.02,0.03,-0.38
1.0,-0.03,0.01,-0.0,0.02,0.03,-0.36
1.0,-0.03,0.01,-0.0,0.04,0.04,-0.34
1.0,-0.03,0.01,-0.0,0.03,0.02,-0.34
1.0,-0.03,0.01,-0.0,0.03,0.04,-0.39
1.0,-0.03,0.01,-0.0,0.03,0.04,-0.35
1.0,-0.03,0.01,-0.0,0.04,0.05,-0.32
1.0,-0.03,0.01,-0.0,0.02,0.04,-0.38
1.0,-0.03,0.01,-0.0,0.03,0.03,-0.34
1.0,-0.03,0.01,-0.0,0.06,0.03,-0.33
1.0,-0.03,0.01,-0.0,-0.11,0.0,-0.49
1.0,-0.03,0.01,-0.0,0.38,0.28,-0.3
1.0,-0.03,0.01,-0.0,0.53,0.53,-0.45
1.0,-0.03,0.01,-0.0,0.08,-0.29,-0.2
1.0,-0.03,0.01,-0.0,-0.05,-0.16,-0.43
1.0,-0.03,0.01,-0.0,-0.06,0.09,-0.32
1.0,-0.03,0.01,-0.0,0.33,0.17,-0.41
1.0,-0.03,0.01,-0.0,0.41,0.0,-0.57
1.0,-0.03,0.01,-0.0,0.37,0.26,-0.15
1.0,-0.03,0.01,-0.0,-0.17,-0.07,-0.35
1.0,-0.03,0.01,-0.0,0.22,0.07,-0.55
1.0,-0.03,0.01,-0.0,0.29,0.34,-0.36
1.0,-0.03,0.01,-0.0,-0.25,-0.27,-0.55
1.0,-0.03,0.01,-0.0,0.41,0.17,-0.27
1.0,-0.03,0.01,-0.0,0.16,0.0,-0.43
1.0,-0.03,0.01,-0.0,0.05,-0.14,-0.6
1.0,-0.03,0.01,-0.0,0.08,-0.05,-0.26
1.0,-0.03,0.01,-0.0,0.18,0.2,-0.52
1.0,-0.03,0.01,-0.0,0.09,-0.02,-0.34
1.0,-0.03,0.01,-0.0,0.02,0.01,-0.5
1.0,-0.03,0.01,-0.0,0.3,0.12,-0.18
1.0,-0.03,0.01,-0.0,-0.06,-0.13,-0.2
1.0,-0.03,0.01,-0.0,0.25,0.01,-0.47
1.0,-0.03,0.01,-0.0,0.13,0.08,-0.18
1.0,-0.03,0.01,-0.0,-0.14,-0.03,-0.54
1.0,-0.03,0.01,-0.0,-0.07,-0.02,-0.29
1.0,-0.03,0.01,-0.0,0.18,0.14,-0.39
1.0,-0.03,0.01,-0.0,0.03,-0.1,-0.5
1.0,-0.03,0.01,-0.0,0.16,0.02,-0.18
1.0,-0.03,0.01,-0.0,0.02,0.01,-0.47
1.0,-0.03,0.01,-0.0,-0.11,-0.02,-0.29
1.0,-0.03,0.01,-0.0,0.03,0.07,-0.38
1.0,-0.03,0.01,-0.0,0.13,0.06,-0.23
1.0,-0.03,0.01,-0.0,-0.01,0.03,-0.25
1.0,-0.03,0.01,-0.0,0.02,-0.1,-0.44
1.0,-0.03,0.01,-0.0,0.22,0.1,-0.17
1.0,-0.03,0.01,-0.0,0.0,-0.01,-0.3
1.0,-0.03,0.01,-0.0,0.02,0.04,-0.3
1.0,-0.03,0.01,-0.0,-0.01,0.07,-0.34
1.0,-0.03,0.01,-0.0,-0.1,-0.02,-0.52
1.0,-0.03,0.01,-0.0,0.14,0.03,-0.19
1.0,-0.03,0.01,-0.0,0.16,-0.01,-0.38
1.0,-0.03,0.01,-0.0,0.09,0.04,-0.3
1.0,-0.03,0.01,-0.0,0.03,0.03,-0.32
1.0,-0.03,0.01,-0.0,0.02,0.08,-0.4
1.0,-0.03,0.01,-0.0,-0.05,0.03,-0.33
1.0,-0.03,0.01,-0.0,0.02,0.0,-0.42
1.0,-0.03,0.01,-0.0,0.16,0.04,-0.16
1.0,-0.03,0.01,-0.0,0.08,-0.01,-0.31
1.0,-0.03,0.01,-0.0,0.04,0.01,-0.36
1.0,-0.03,0.01,-0.0,-0.02,0.03,-0.46
1.0,-0.03,0.01,-0.0,-0.05,0.05,-0.47
1.0,-0.03,0.01,-0.0,0.06,0.06,-0.27
1.0,-0.03,0.01,-0.0,0.07,0.0,-0.45
1.0,-0.03,0.01,-0.0,0.06,-0.05,-0.37
1.0,-0.03,0.01,-0.0,0.03,0.01,-0.38
1.0,-0.03,0.01,-0.0,0.09,0.05,-0.37
1.0,-0.03,0.01,-0.0,0.0,0.05,-0.33
1.0,-0.03,0.01,-0.0,-0.06,-0.01,-0.5
1.0,-0.03,0.01,-0.0,0.1,0.09,-0.29
1.0,-0.03,0.01,-0.0,0.07,0.03,-0.34
1.0,-0.03,0.01,-0.0,0.12,0.0,-0.32
1.0,-0.03,0.01,-0.0,0.0,0.01,-0.4
1.0,-0.03,0.01,-0.0,-0.04,0.0,-0.49
1.0,-0.03,0.01,-0.0,0.03,0.05,-0.3
1.0,-0.03,0.01,-0.0,0.04,0.04,-0.4
1.0,-0.03,0.01,-0.0,0.06,0.03,-0.39
1.0,-0.03,0.01,-0.0,0.02,-0.01,-0.37
1.0,-0.03,0.01,-0.0,0.06,0.01,-0.39
1.0,-0.03,0.01,-0.0,0.05,0.06,-0.29
1.0,-0.03,0.01,-0.0,0.01,0.04,-0.39
1.0,-0.03,0.01,-0.0,0.02,0.05,-0.32
1.0,-0.03,0.01,-0.0,-0.03,0.01,-0.4
1.0,-0.03,0.01,-0.0,0.03,0.0,-0.41
1.0,-0.03,0.01,-0.0,0.09,0.04,-0.29
1.0,-0.03,0.01,-0.0,0.09,0.06,-0.39
1.0,-0.03,0.01,-0.0,0.01,0.07,-0.3
1.0,-0.03,0.01,-0.0,-0.06,0.01,-0.44
1.0,-0.03,0.01,-0.0,-0.04,0.01,-0.48
1.0,-0.03,0.01,-0.0,0.05,0.05,-0.34
1.0,-0.03,0.01,-0.0,0.11,0.04,-0.3
1.0,-0.03,0.01,-0.0,0.06,0.03,-0.31
1.0,-0.03,0.01,-0.0,-0.01,0.0,-0.42
1.0,-0.03,0.01,-0.0,0.02,0.04,-0.28
1.0,-0.03,0.01,-0.0,0.05,0.05,-0.36
1.0,-0.03,0.01,-0.0,0.07,0.05,-0.31
1.0,-0.03,0.01,-0.0,0.02,0.02,-0.3
1.0,-0.03,0.01,-0.0,0.0,-0.01,-0.41
1.0,-0.03,0.01,-0.0,0.04,0.03,-0.32
1.0,-0.03,0.01,-0.0,0.05,0.06,-0.36
1.0,-0.03,0.01,-0.0,0.03,0.05,-0.37
1.0,-0.03,0.01,-0.0,0.0,0.03,-0.34
1.0,-0.03,0.01,-0.0,0.03,0.0,-0.38
1.0,-0.03,0.01,-0.0,0.07,0.04,-0.33
1.0,-0.03,0.01,-0.0,0.06,0.05,-0.35
1.0,-0.03,0.01,-0.0,0.01,0.04,-0.32
1.0,-0.03,0.01,-0.0,0.0,0.02,-0.37
1.0,-0.03,0.01,-0.0,0.03,0.02,-0.38
1.0,-0.03,0.01,-0.0,0.08,0.04,-0.31
1.0,-0.03,0.01,-0.0,0.1,0.05,-0.37
1.0,-0.03,0.01,-0.0,0.07,0.02,-0.29
1.0,-0.03,0.01,-0.0,-0.35,-0.2,-0.67
1.0,-0.03,0.01,-0.0,-0.47,-0.03,-0.11
1.0,-0.03,0.01,-0.0,0.1,-0.67,0.0
1.0,-0.03,0.01,-0.0,-0.08,-0.49,-0.16
1.0,-0.03,0.01,-0.0,-0.31,0.16,-0.43
1.0,-0.03,0.01,-0.0,-1.08,-0.42,-0.62
1.0,-0.03,0.01,-0.0,0.36,-0.47,-0.28
1.0,-0.03,0.01,-0.0,-0.63,0.16,0.18
1.0,-0.03,0.01,-0.0,-0.35,0.02,-0.89
1.0,-0.03,0.01,-0.0,0.51,0.01,0.25
1.0,-0.03,0.01,-0.0,-0.05,0.16,-0.55
1.0,-0.03,0.01,-0.0,-0.29,-0.12,-0.27
1.0,-0.03,0.01,-0.0,-0.54,-0.05,-0.59
1.0,-0.03,0.01,-0.0,-0.13,0.09,-1.0
1.0,-0.03,0.01,-0.0,-0.01,0.08,-0.02
1.0,-0.03,0.01,-0.0,-0.15,-0.35,-0.78
1.0,-0.03,0.01,-0.0,0.19,0.23,-0.43
1.0,-0.03,0.01,-0.0,0.04,0.04,-0.36
1.0,-0.03,0.01,-0.0,-0.16,0.02,-0.7
1.0,-0.03,0.01,-0.0,0.09,0.27,-0.06
1.0,-0.03,0.01,-0.0,-0.22,-0.01,-0.75
1.0,-0.03,0.01,-0.0,0.19,0.25,0.08
1.0,-0.03,0.01,-0.0,0.16,-0.06,-0.23
1.0,-0.03,0.01,-0.0,0.09,-0.04,-0.66
1.0,-0.03,0.01,-0.0,-0.06,-0.09,-0.27
1.0,-0.03,0.01,-0.0,-0.04,0.05,-0.66
1.0,-0.03,0.01,-0.0,0.12,0.28,0.0
1.0,-0.03,0.01,-0.0,-0.09,0.01,-0.66
1.0,-0.03,0.01,-0.0,0.08,0.0,-0.29
1.0,-0.03,0.01,-0.0,0.07,-0.05,-0.11
1.0,-0.03,0.01,-0.0,0.19,0.07,-0.29
1.0,-0.03,0.01,-0.0,0.21,0.14,-0.04
1.0,-0.03,0.01,-0.0,-0.06,0.06,-0.6
1.0,-0.03,0.01,-0.0,-0.02,0.07,-0.14
