q0,q1,q2,q3,acc_x,acc_y,acc_z
-0.42,0.12,0.15,0.89,-0.02,0.0,-0.07
-0.42,0.12,0.15,0.89,-0.01,-0.3,-0.24
-0.42,0.12,0.15,0.89,0.07,0.05,-0.09
-0.42,0.12,0.15,0.89,0.02,0.1,0.0
-0.42,0.12,0.15,0.89,0.12,0.04,0.09
-0.42,0.12,0.15,0.89,-0.06,-0.13,-0.12
-0.42,0.12,0.15,0.89,0.01,0.03,-0.02
-0.42,0.12,0.15,0.89,-0.01,0.25,-0.13
-0.42,0.12,0.15,0.89,0.05,-0.09,-0.04
-0.42,0.12,0.15,0.89,0.02,-0.09,-0.03
-0.42,0.12,0.15,0.89,-0.07,-0.04,-0.05
-0.42,0.12,0.15,0.89,0.1,0.09,0.11
-0.42,0.12,0.15,0.89,-0.02,0.14,0.06
-0.42,0.12,0.15,0.89,-0.12,0.16,-0.08
-0.42,0.12,0.15,0.89,0.15,-0.24,0.19
-0.42,0.12,0.15,0.89,0.13,0.12,0.28
-0.42,0.12,0.15,0.89,0.05,0.4,0.24
-0.42,0.12,0.15,0.89,0.07,0.0,0.03
-0.42,0.12,0.15,0.89,-0.06,-0.29,-0.17
-0.42,0.12,0.14,0.89,-0.04,-0.01,-0.41
-0.42,0.12,0.15,0.89,0.0,-0.05,-0.19
-0.42,0.12,0.15,0.89,0.05,-0.09,-0.01
-0.42,0.12,0.15,0.89,0.03,0.1,0.0
-0.42,0.12,0.15,0.89,-0.02,-0.18,-0.02
-0.42,0.12,0.15,0.89,0.0,-0.2,-0.17
-0.42,0.12,0.15,0.89,0.01,-0.08,-0.09
-0.42,0.12,0.15,0.89,0.11,0.17,0.0
-0.42,0.12,0.15,0.89,0.05,0.1,-0.04
-0.42,0.12,0.15,0.89,0.02,-0.21,-0.05
-0.42,0.12,0.15,0.89,-0.04,0.05,-0.14
-0.43,0.12,0.15,0.89,0.12,0.14,0.1
-0.43,0.12,0.15,0.89,0.11,0.15,0.1
-0.43,0.12,0.15,0.89,0.06,0.26,0.08
-0.43,0.12,0.15,0.89,0.08,0.21,-0.12
-0.43,0.12,0.14,0.89,-0.08,-0.14,-0.31
-0.43,0.12,0.14,0.89,0.02,-0.34,-0.19
-0.43,0.12,0.14,0.89,0.03,0.0,-0.14
-0.43,0.12,0.14,0.89,0.0,0.47,-0.08
-0.43,0.12,0.14,0.89,0.07,0.14,0.12
-0.43,0.12,0.14,0.89,0.06,0.01,0.13
-0.43,0.12,0.14,0.89,0.02,-0.43,-0.02
-0.43,0.12,0.14,0.89,0.04,-0.13,-0.06
-0.43,0.12,0.14,0.89,0.13,0.33,-0.01
-0.43,0.12,0.14,0.89,0.0,0.44,0.05
-0.43,0.12,0.14,0.89,-0.01,-0.14,-0.08
-0.43,0.12,0.14,0.89,0.04,0.0,-0.05
-0.43,0.12,0.14,0.89,0.05,0.25,0.05
-0.43,0.12,0.14,0.89,0.16,-0.13,-0.14
-0.43,0.12,0.14,0.89,-0.04,-0.24,-0.2
-0.43,0.12,0.14,0.89,-0.16,0.05,-0.56
-0.43,0.12,0.14,0.89,0.04,0.24,-0.36
-0.43,0.12,0.14,0.89,0.03,0.24,-0.22
-0.43,0.12,0.14,0.89,0.1,-0.23,0.0
-0.43,0.12,0.14,0.89,0.01,-0.22,0.02
-0.43,0.12,0.14,0.89,0.04,0.01,-0.09
-0.43,0.12,0.14,0.89,0.07,0.18,-0.13
-0.43,0.12,0.14,0.89,0.12,-0.29,-0.12
-0.43,0.12,0.14,0.89,0.15,-0.39,-0.08
-0.43,0.12,0.14,0.89,0.04,0.08,-0.14
-0.43,0.12,0.14,0.89,-0.01,0.51,-0.24
-0.43,0.12,0.14,0.89,0.13,0.55,-0.01
-0.43,0.12,0.14,0.89,0.0,0.32,-0.08
-0.43,0.12,0.14,0.89,0.0,-0.02,-0.12
-0.43,0.12,0.14,0.89,0.12,-0.25,0.02
-0.43,0.12,0.14,0.89,0.19,-0.16,0.16
-0.43,0.12,0.14,0.89,0.1,-0.06,0.17
-0.43,0.12,0.14,0.89,0.0,0.09,0.0
-0.43,0.12,0.14,0.89,-0.15,0.0,-0.19
-0.43,0.12,0.14,0.89,0.0,-0.01,-0.06
-0.43,0.12,0.14,0.89,0.03,0.02,0.08
-0.43,0.12,0.14,0.89,0.27,0.0,0.29
-0.43,0.12,0.14,0.89,-0.07,0.13,0.13
-0.43,0.12,0.14,0.89,-0.21,0.21,-0.36
-0.43,0.12,0.14,0.89,-0.2,0.14,-0.44
-0.43,0.12,0.14,0.89,0.12,-0.1,-0.01
-0.43,0.12,0.14,0.89,0.05,0.0,0.06
-0.43,0.12,0.14,0.89,0.0,0.14,0.02
-0.43,0.12,0.14,0.89,0.04,-0.09,-0.05
-0.43,0.12,0.14,0.89,0.02,-0.04,0.05
-0.43,0.12,0.14,0.89,0.01,0.18,0.04
-0.43,0.12,0.14,0.89,0.18,-0.04,0.24
-0.43,0.12,0.14,0.89,0.12,-0.19,0.12
-0.43,0.12,0.14,0.89,-0.06,0.06,-0.21
-0.43,0.12,0.14,0.89,-0.2,0.15,-0.43
-0.43,0.12,0.14,0.89,0.03,-0.26,-0.2
-0.43,0.12,0.14,0.89,0.17,-0.35,0.07
-0.43,0.12,0.14,0.89,0.17,0.26,0.18
-0.43,0.12,0.14,0.89,0.11,0.37,0.13
-0.43,0.12,0.14,0.89,-0.02,0.21,-0.09
-0.43,0.12,0.14,0.89,-0.02,-0.07,-0.24
-0.43,0.12,0.14,0.89,0.05,-0.33,-0.13
-0.43,0.12,0.14,0.89,0.1,0.06,-0.06
-0.43,0.12,0.14,0.89,0.15,0.37,0.05
-0.43,0.12,0.14,0.89,0.0,0.31,0.03
-0.43,0.12,0.14,0.89,-0.04,0.0,-0.01
-0.43,0.12,0.14,0.89,0.05,-0.06,-0.13
-0.43,0.12,0.14,0.89,0.12,-0.15,-0.03
-0.43,0.12,0.14,0.89,0.06,-0.18,-0.08
-0.43,0.12,0.14,0.89,-0.03,0.14,-0.2
-0.43,0.12,0.14,0.89,0.05,0.16,-0.09
-0.43,0.12,0.14,0.89,-0.01,0.01,0.03
-0.43,0.12,0.14,0.88,0.1,-0.06,0.19
-0.43,0.12,0.14,0.88,0.02,0.14,0.06
-0.43,0.12,0.14,0.88,-0.05,0.36,-0.21
-0.43,0.12,0.14,0.89,0.03,-0.02,-0.18
-0.43,0.12,0.14,0.89,0.14,-0.07,-0.06
-0.43,0.12,0.14,0.89,0.03,-0.3,-0.1
-0.43,0.12,0.14,0.89,0.18,-0.19,0.01
-0.43,0.12,0.14,0.89,0.19,0.01,-0.01
-0.43,0.12,0.15,0.89,0.18,0.32,-0.07
-0.43,0.12,0.14,0.89,0.06,-0.03,-0.07
-0.43,0.12,0.14,0.89,-0.01,-0.15,-0.25
-0.43,0.12,0.15,0.89,0.01,-0.01,-0.25
-0.43,0.12,0.15,0.88,0.02,0.2,-0.14
-0.43,0.12,0.15,0.88,0.05,0.25,-0.03
-0.43,0.12,0.15,0.88,0.0,-0.11,-0.04
-0.43,0.12,0.15,0.88,0.06,-0.38,0.12
-0.43,0.12,0.15,0.88,-0.02,-0.07,0.01
-0.43,0.12,0.15,0.88,0.03,0.42,0.01
-0.43,0.12,0.15,0.88,0.04,-0.14,0.09
-0.43,0.12,0.15,0.88,0.09,-0.15,0.09
-0.43,0.12,0.15,0.88,-0.02,0.29,-0.1
-0.43,0.12,0.15,0.88,0.04,0.12,0.04
-0.43,0.12,0.15,0.88,0.01,0.01,0.01
-0.43,0.12,0.15,0.88,0.04,0.06,-0.03
-0.43,0.12,0.15,0.88,-0.15,0.14,-0.17
-0.43,0.12,0.15,0.88,0.07,-0.08,-0.07
-0.43,0.12,0.15,0.88,-0.01,0.1,-0.07
-0.43,0.12,0.15,0.88,-0.02,0.06,-0.13
-0.43,0.12,0.15,0.88,0.0,0.0,-0.09
-0.43,0.12,0.15,0.88,0.0,0.05,-0.14
-0.43,0.12,0.15,0.88,0.05,0.0,-0.01
-0.43,0.12,0.15,0.88,0.0,-0.04,-0.03
-0.43,0.12,0.15,0.88,0.02,-0.13,-0.08
-0.43,0.12,0.15,0.88,-0.07,0.02,-0.06
-0.43,0.12,0.15,0.88,0.0,0.03,-0.01
-0.43,0.12,0.15,0.88,-0.06,-0.02,-0.02
-0.43,0.12,0.15,0.88,-0.07,-0.1,0.0
-0.43,0.12,0.15,0.88,-0.09,-0.08,-0.27
-0.43,0.12,0.15,0.88,0.01,-0.08,-0.09
-0.43,0.12,0.15,0.88,-0.02,-0.14,-0.09
-0.43,0.12,0.15,0.88,-0.05,-0.06,-0.15
-0.43,0.12,0.15,0.88,-0.06,0.0,-0.27
-0.43,0.12,0.15,0.88,0.07,-0.36,-0.11
-0.43,0.12,0.15,0.88,-0.01,0.0,0.07
-0.43,0.12,0.15,0.88,0.24,0.02,0.22
-0.43,0.12,0.15,0.88,0.21,-0.09,0.1
-0.43,0.12,0.15,0.88,-0.07,0.16,-0.02
-0.43,0.11,0.15,0.88,0.26,0.32,0.23
-0.43,0.11,0.15,0.88,0.46,0.18,0.65
-0.43,0.11,0.14,0.88,0.05,-0.21,0.02
-0.44,0.11,0.14,0.88,-0.14,0.03,-0.68
-0.44,0.11,0.14,0.88,0.05,0.18,-0.63
-0.44,0.11,0.14,0.88,-0.05,0.28,-0.16
-0.44,0.11,0.14,0.88,0.14,0.05,0.32
-0.44,0.11,0.14,0.88,0.18,0.33,0.65
-0.44,0.11,0.14,0.88,0.12,0.03,0.09
-0.44,0.1,0.14,0.88,-0.41,-0.71,-0.59
-0.44,0.1,0.14,0.88,-0.51,-0.24,-0.55
-0.44,0.1,0.15,0.88,0.49,-0.46,1.31
-0.45,0.1,0.15,0.88,0.31,0.07,1.4
-0.45,0.1,0.15,0.88,-0.27,0.2,-0.57
-0.45,0.1,0.14,0.88,0.33,-0.46,-0.37
-0.45,0.09,0.14,0.88,0.45,0.8,0.33
-0.45,0.09,0.14,0.87,0.82,1.05,1.52
-0.45,0.09,0.14,0.87,0.36,0.19,0.85
-0.46,0.09,0.14,0.87,-0.57,0.37,-0.46
-0.46,0.08,0.14,0.87,-0.31,-0.04,-0.24
-0.46,0.08,0.14,0.87,1.43,-3.49,-0.09
-0.46,0.08,0.13,0.87,0.79,-0.69,0.33
-0.47,0.08,0.14,0.87,-0.51,1.89,-0.64
-0.47,0.08,0.13,0.87,0.47,1.87,0.62
-0.47,0.08,0.13,0.87,-0.58,3.42,0.82
-0.47,0.08,0.13,0.87,0.94,-1.25,1.81
-0.47,0.08,0.13,0.87,-0.31,0.0,0.62
-0.47,0.08,0.12,0.87,0.19,0.54,1.21
-0.47,0.07,0.12,0.87,-0.31,2.51,0.76
-0.47,0.07,0.12,0.87,0.05,1.03,0.52
-0.47,0.07,0.12,0.87,0.87,-0.97,1.12
-0.47,0.07,0.12,0.87,-0.15,0.51,0.57
-0.47,0.07,0.12,0.87,0.28,1.07,0.27
-0.47,0.07,0.12,0.87,0.23,0.51,-0.39
-0.47,0.07,0.12,0.87,0.48,0.1,-0.24
-0.47,0.07,0.12,0.87,0.28,-0.26,-0.35
-0.46,0.07,0.12,0.87,-0.3,-0.16,-0.64
-0.46,0.07,0.12,0.88,-0.1,-0.73,-0.76
-0.46,0.07,0.12,0.88,-0.06,-0.85,-1.1
-0.46,0.06,0.12,0.88,0.44,0.07,-0.83
-0.46,0.06,0.12,0.88,0.24,0.31,-0.59
-0.46,0.06,0.12,0.88,-0.93,-1.36,-0.68
-0.46,0.06,0.12,0.88,0.1,-3.05,-0.67
-0.45,0.06,0.12,0.88,0.21,0.23,-1.59
-0.46,0.06,0.13,0.88,0.09,2.05,-0.86
-0.46,0.06,0.13,0.88,-1.07,-0.97,-0.83
-0.45,0.06,0.13,0.88,-0.73,-2.69,-0.72
-0.45,0.06,0.13,0.88,0.34,-1.3,-0.76
-0.45,0.06,0.14,0.88,0.68,2.02,-0.84
-0.45,0.06,0.14,0.88,0.3,2.37,-0.5
-0.45,0.06,0.14,0.88,-0.28,-2.13,-0.23
-0.45,0.06,0.14,0.88,0.17,-1.45,-0.09
-0.45,0.06,0.14,0.88,0.99,-2.49,-0.35
-0.45,0.06,0.15,0.88,0.33,2.32,-0.26
-0.45,0.06,0.15,0.88,-0.48,0.54,0.22
-0.45,0.06,0.15,0.88,-0.03,-1.63,0.31
-0.44,0.06,0.14,0.88,0.64,-3.33,0.87
-0.45,0.06,0.14,0.88,-0.48,-2.29,0.93
-0.45,0.06,0.14,0.88,-1.21,-0.92,1.09
-0.45,0.06,0.14,0.88,-1.25,-0.69,1.22
-0.45,0.06,0.13,0.88,-1.66,-5.41,1.05
-0.45,0.06,0.13,0.88,-1.71,-6.83,1.73
-0.45,0.06,0.12,0.88,-4.03,-5.38,2.83
-0.45,0.07,0.12,0.88,-4.27,-6.1,2.25
-0.45,0.07,0.12,0.88,-4.6,-6.88,1.8
-0.46,0.07,0.12,0.88,-2.5,-9.82,1.98
-0.46,0.07,0.12,0.87,-1.46,-4.4,3.35
-0.47,0.08,0.12,0.87,-3.52,-3.19,3.71
-0.48,0.08,0.12,0.87,-3.75,-9.19,2.58
-0.49,0.08,0.12,0.86,-0.92,-11.78,1.34
-0.5,0.08,0.12,0.86,-0.46,-8.08,1.71
-0.51,0.08,0.13,0.85,1.23,-0.79,4.09
-0.52,0.08,0.12,0.84,-1.12,-4.24,3.85
-0.53,0.08,0.12,0.84,-0.62,-6.93,3.62
-0.55,0.08,0.12,0.82,0.73,-7.83,2.54
-0.56,0.07,0.12,0.81,-2.0,8.22,-1.02
-0.57,0.07,0.12,0.81,-0.98,2.91,0.62
-0.57,0.07,0.12,0.81,1.62,-13.37,2.65
-0.59,0.07,0.12,0.8,1.93,0.76,-0.03
-0.59,0.07,0.12,0.79,2.38,1.97,-0.89
-0.6,0.06,0.11,0.79,1.39,3.88,-2.62
-0.61,0.06,0.11,0.78,-2.41,5.41,-3.97
-0.61,0.06,0.1,0.78,-2.95,1.86,-3.9
-0.62,0.06,0.11,0.77,7.54,0.36,-2.58
-0.64,0.05,0.11,0.76,6.28,12.28,-5.08
-0.65,0.05,0.1,0.75,3.89,1.65,-2.52
-0.65,0.04,0.1,0.75,1.6,-0.33,-3.32
-0.66,0.04,0.1,0.74,4.67,0.37,-1.83
-0.66,0.03,0.1,0.74,7.03,1.63,-1.26
-0.68,0.02,0.1,0.73,2.78,14.63,-1.28
-0.68,0.01,0.09,0.73,3.16,2.7,-0.07
-0.68,0.01,0.08,0.73,3.12,3.83,-1.33
-0.68,0.02,0.07,0.73,4.81,8.46,-1.76
-0.67,0.02,0.06,0.74,2.88,5.79,-2.48
-0.67,0.03,0.06,0.74,3.95,-1.59,-0.27
-0.67,0.04,0.05,0.74,5.31,3.55,-1.13
-0.67,0.04,0.05,0.74,6.57,8.97,-0.36
-0.67,0.04,0.04,0.74,5.85,9.75,-0.56
-0.67,0.04,0.04,0.74,3.5,8.28,-2.08
-0.66,0.04,0.03,0.75,4.82,0.64,-2.28
-0.66,0.05,0.03,0.75,5.04,2.39,-2.12
-0.66,0.04,0.04,0.75,6.62,9.8,-1.17
-0.66,0.05,0.04,0.75,7.22,9.1,-0.61
-0.66,0.05,0.03,0.75,5.33,8.94,-2.88
-0.66,0.05,0.03,0.75,3.73,3.28,-2.65
-0.66,0.05,0.04,0.75,5.57,11.82,-2.95
-0.66,0.05,0.04,0.75,4.79,13.0,-3.13
-0.65,0.06,0.05,0.76,5.41,10.68,-2.35
-0.64,0.07,0.06,0.76,3.92,2.4,-1.38
-0.63,0.07,0.06,0.77,3.02,0.01,-0.83
-0.62,0.07,0.07,0.77,5.1,3.75,-0.36
-0.61,0.08,0.09,0.78,4.84,2.82,1.24
-0.61,0.08,0.09,0.78,4.39,2.14,1.65
-0.6,0.08,0.1,0.79,3.03,1.39,0.15
-0.6,0.09,0.09,0.79,0.53,0.79,0.97
-0.59,0.09,0.09,0.8,-0.74,-4.42,2.37
-0.58,0.09,0.09,0.8,0.4,-12.68,1.8
-0.58,0.09,0.09,0.8,0.59,-1.51,-0.95
-0.58,0.08,0.09,0.8,-1.31,2.01,-2.14
-0.59,0.07,0.1,0.8,-2.76,3.65,-1.04
-0.58,0.08,0.09,0.81,-3.51,-5.32,-0.18
-0.57,0.08,0.1,0.81,-3.26,-8.07,0.4
-0.56,0.07,0.1,0.82,-2.18,-4.74,-1.77
-0.55,0.07,0.11,0.82,-1.23,1.16,-2.02
-0.55,0.07,0.12,0.83,-2.21,-2.14,-0.23
-0.54,0.07,0.12,0.83,-1.88,-4.16,1.51
-0.52,0.07,0.13,0.84,0.09,-8.82,2.38
