txl1_x,txl1_y,txl1_z,txl2_x,txl2_y,txl2_z,txl3_x,txl3_y,txl3_z,txl4_x,txl4_y,txl4_z,txl5_x,txl5_y,txl5_z,txl6_x,txl6_y,txl6_z,txl7_x,txl7_y,txl7_z,txl8_x,txl8_y,txl8_z,txl9_x,txl9_y,txl9_z,txl10_x,txl10_y,txl10_z,txl11_x,txl11_y,txl11_z,txl12_x,txl12_y,txl12_z,txl13_x,txl13_y,txl13_z,txl14_x,txl14_y,txl14_z,txl15_x,txl15_y,txl15_z,txl16_x,txl16_y,txl16_z
0.07695283302558996,-0.08377984580090063,0.02062995017505529,0.1095540536138473,-0.10026662525029092,0.007060595394335306,0.06467485875819082,-0.11857879065247671,0.06992152054260557,0.1142723953298186,-0.0679543031938852,-0.040484281115222294,-0.0986026667971185,-0.04399698733027565,0.02516310046690594,0.012448140348650853,-0.04472141130518274,0.02073794582309864,0.0074145349211851355,-0.05086105916218881,0.0454084702872148,0.13754595141490047,-0.014690705415066693,-0.00896342614498299,-0.030426026364875902,-0.0374759372393221,-0.015909925699490384,-0.010436484543602919,-0.043257790365109884,0.01265530054052873,-0.008965356022513853,-0.04871120356201402,0.037487062363221225,0.16196446455962998,-0.05341537504249832,0.06633334563165809,0.014408757236133827,0.038737284067871414,0.023028941667941536,-0.04248558759684823,0.06496196885190196,0.029619132482021505,-0.04373576309012022,0.056644531215681686,0.0763014784664728,0.18651860947783946,0.04510340358996775,0.0028337274998333937
0.07109779782064769,-0.08654143628587728,0.027894819347951866,0.1053273016827448,-0.09166629984946884,0.005758881323464951,0.07371543209872733,-0.11369156587954257,0.06493092696323288,0.10975123845037857,-0.07149233399051313,-0.04308102465450505,-0.1018500297814203,-0.04746614110933259,0.020432461746165358,0.012254446394686308,-0.039576408406193295,0.015873235679344146,0.008514763617484048,-0.053103107116764164,0.047748850598203475,0.13887669978753595,-0.01467828998013687,-0.005447991846738751,-0.032816560419965925,-0.03303654950443541,-0.008977007680054733,-0.011683215606954189,-0.048092251664412576,0.010188280049915073,-0.008886600030417139,-0.04487516203257474,0.04477643485977099,0.16329208775051215,-0.06105037711914198,0.05946940336939509,0.011527381815383922,0.03891552992557149,0.019644978766809616,-0.044113548841575145,0.06351094120363865,0.02877249554196397,-0.03784902020686808,0.05388633979042859,0.07811726181909562,0.1872890306314045,0.03999726859873719,-0.010353150829106489
0.07725477881522543,-0.08644530179793453,0.015483470908132548,0.10341660583876101,-0.09842653671393045,0.006703528758682766,0.07172085063817898,-0.11762364774650812,0.06360134077764575,0.11151515262646236,-0.06800910719835115,-0.03313063794140959,-0.10186612187406245,-0.049738273649171175,0.020197921795782742,0.01545805434054717,-0.041280502789076814,0.018307675320288253,0.0047163720167370604,-0.0516164606543688,0.046909818228661165,0.1373507999763043,-0.01949514542937578,-0.006957922219576435,-0.02573509984396725,-0.02666505884233464,-0.004567865826604345,-0.010164382221895887,-0.04322856957101909,0.011629472673135303,-0.005506277498003772,-0.04614877607957286,0.03907827468467281,0.1596029737943747,-0.05343313590823954,0.060284412768627914,0.01453038384831334,0.037290910255045995,0.02153487493642299,-0.042590970268738405,0.06211558283323204,0.02992657560263956,-0.0435530374131653,0.058055189316782524,0.07569269915037267,0.18564798282754488,0.04010082052833798,-0.0101556073217636
0.0754593800560295,-0.08629294985002715,0.014097972594227126,0.11011527668004614,-0.09527481760340316,0.0017646091025672172,0.07550757123843478,-0.11937733774601518,0.0640906160018572,0.11410062570075244,-0.0697147712533408,-0.039487318649876466,-0.09966347781914267,-0.051290174315672614,0.016159177668858105,0.012264141200434888,-0.04200909442248288,0.008258865258358165,0.007610216157334764,-0.05601225775972657,0.04490070689093019,0.13655212866499344,-0.011944279015150437,0.001179302572584622,-0.03076972357329888,-0.030738572025078747,-0.010755432468713941,-0.010054633911237771,-0.04815088138387959,0.010342715206150765,-0.007304748785810638,-0.04859180832428804,0.034699334688579185,0.1612596407653838,-0.05720770641556446,0.061053762190892716,0.012857967739629349,0.03460147762530062,0.02417581958595654,-0.039009718881622815,0.061904283795599,0.02327898143832414,-0.041056977326751,0.05781531860365606,0.08018595505780558,0.18870387585600604,0.041122217454732664,-0.006647778593588232
0.0750827848119968,-0.07849137331027176,0.01859064412108728,0.10445960926359692,-0.0983031245971397,0.01363010597609449,0.07574051469969974,-0.11925202166845712,0.06271429475984704,0.11039751013587679,-0.0732671192175732,-0.036803471973523405,-0.0975335374229076,-0.04626982167853045,0.014012162056895575,0.008469762970244847,-0.04334696806541016,0.013925548686261956,0.003641100351952051,-0.05797386893667601,0.04705677047908724,0.13705742519348513,-0.015023807614727894,0.0002050680018977354,-0.031576431441405504,-0.03572741848548705,-0.002914014411707978,-0.009674303332595497,-0.04482082403600177,0.009490446234323113,-0.0016272692902380543,-0.047962167835421766,0.03835097368105708,0.1650401942335736,-0.06299228599384431,0.05930358938011745,0.011652289540038314,0.03746981155588399,0.018141715844401544,-0.04287767132859063,0.06050412165892128,0.02397801342067148,-0.03908729862958435,0.061985599605599184,0.07956019490793498,0.18522305097115585,0.04103754492478282,-0.0026202762093040554
0.07334005249331955,-0.08533498474748957,0.01921140797323756,0.09906546531218764,-0.09828561139165398,0.008582599733885527,0.07401434249180268,-0.11923713882362691,0.0611514953723823,0.11366686947620663,-0.060958282809611276,-0.03604761002615222,-0.10461045176441906,-0.04992369947780858,0.010954533085483656,0.010609452591497492,-0.04529360625596641,0.013013689160700065,0.008211052208602044,-0.04796159321110883,0.049371946119124384,0.14195374174188943,-0.013113631024477006,0.0038335618965009755,-0.026026038451627445,-0.04294109575151806,-0.004583717925251125,-0.013748974600075415,-0.04479143327451211,0.012261216959855992,-0.004782940405671374,-0.045737049641992246,0.03422659837737204,0.15906568418473283,-0.0644190144155872,0.06585819479289302,0.013146001518860938,0.035950466528464994,0.01938823621093042,-0.03639833898396129,0.06202441745264619,0.02732271701414518,-0.03858591961599957,0.05554453331716689,0.07316295292287048,0.18184863600529633,0.0426649680020698,-0.0007469036030079126
0.07134638329503176,-0.08578633026218377,0.02230437026016339,0.11072345192309943,-0.09846972487833462,0.012626591502553028,0.0785862419983973,-0.12245767445835737,0.05625533043682665,0.11440409557106741,-0.07321191909896785,-0.041704714551691884,-0.09375477159948234,-0.05291733719645212,0.011624348752274274,0.016346810751045777,-0.04717185475030249,0.013711021333197763,0.006098056027827383,-0.052097293579718026,0.04607449300740234,0.1373366893627374,-0.014833585387241647,-0.005033187746551789,-0.034880773449538716,-0.028451354063681506,-0.005558148754573825,-0.014781693220527782,-0.04302453289718324,0.010145277421530464,-0.002786544711196307,-0.044725259169026754,0.03751048614129188,0.16236575488139862,-0.06457196276226974,0.06602247256050206,0.011434340081596802,0.03610439549337134,0.021878500094461167,-0.04253112964588536,0.056391409408685034,0.029522431628180166,-0.04100564892264791,0.0605001517978706,0.08106681713659172,0.1868766836885781,0.03628008955008956,-0.002412694323938134
0.07705259738148912,-0.08347784566115461,0.01838992560978476,0.10615824247594231,-0.0968972571402529,0.0013726108512302688,0.07099403148522554,-0.12182319608338187,0.06658629400649971,0.12455836309386736,-0.0678484226466078,-0.04392260898847563,-0.09408967500050998,-0.04911995921181538,0.015660117297410805,0.007788328444267497,-0.045031527232837404,0.015788011818829176,0.003106293213455667,-0.05632034964653388,0.051686997055056756,0.1393623043958975,-0.013088303183918275,-0.004506858279347189,-0.032524662213213006,-0.035194126339653346,-0.012636415715310132,-0.007445813965550866,-0.04316996878463821,0.0076777870041230215,-0.00679575340212477,-0.04913014653504244,0.03967416505095988,0.16868769420935986,-0.05582249775001142,0.05578105727206101,0.011720948372157675,0.037453838639108686,0.017093453849591527,-0.03825797555654098,0.06488909086462961,0.02753441133119475,-0.03507755097905984,0.059073349878579616,0.083318374586807,0.18693022760933037,0.04103139623794105,-0.004028210462443099
0.07528418787595842,-0.0850349453966723,0.017234774007458514,0.10716039324308484,-0.10185447012136678,0.009970634855477768,0.07513911525655916,-0.12147494400603573,0.06558474782255222,0.12077148915199279,-0.06789750721232907,-0.04043392950295996,-0.10149965228464504,-0.04898168524686053,0.016637878951393063,0.021869897439645226,-0.04147876466368406,0.01711523343753179,0.008220599455440993,-0.05141395689083184,0.05014809615752229,0.1394322852628667,-0.013040759782036794,-0.005816591973549108,-0.03077594925136995,-0.039943385126826415,-0.012569372897410851,-0.005492704505659493,-0.041781968098851714,0.013198309578770863,-0.0059741385013327925,-0.04712336830830272,0.03397748637681047,0.16365617859927883,-0.05742294362566136,0.0564429502143974,0.009775415904247787,0.04332519988855009,0.02143016057214392,-0.0407743697007862,0.06497339676584588,0.03010738831156849,-0.031368161552202685,0.05668816292011674,0.0785411836334571,0.18206023137137195,0.038303532654964355,-0.003975404619314489
0.08459852128593644,-0.08117983343556501,0.014683153029216136,0.11093433063364523,-0.09341954357735437,0.009757307733937235,0.07793254096528181,-0.11901622178189877,0.061523947185488266,0.10961994113904153,-0.06803243983314748,-0.031391775006979324,-0.09964726048211009,-0.049016228284812446,0.016394294930038196,0.013808642529835541,-0.0413547551034525,0.0170025367946652,0.0031422862904778594,-0.049440941719965194,0.04903300903335838,0.14026866736960716,-0.011213245466172325,-0.011423787735159055,-0.02457209769150145,-0.03631863887234334,0.0009723762963648671,-0.015921868593948365,-0.0447913520864257,0.014158806866883712,-0.007349935180486309,-0.04707833936938564,0.03482459765323392,0.16173165667626935,-0.05914268560689168,0.05845760502996708,0.012761865738034584,0.038874124088210706,0.024481351057202304,-0.04518500985897343,0.0636386351957089,0.03285232559503462,-0.041318608169587184,0.052379385344191905,0.0794778674024053,0.18060517214583338,0.043351049736432244,-0.007814564453820765
