marker_position_x,marker_position_y,marker_position_z,marker_quaternion_x,marker_quaternion_y,marker_quaternion_z,marker_quaternion_w
0.3270246982574463,0.14652244746685028,0.6265963315963745,0.9998997658910452,0.01095042486535795,-0.00021721185153094038,0.008972133821608668
0.32725948095321655,0.146597757935524,0.6270642876625061,0.9998967100585995,0.010849491366758226,-0.000271012355437728,0.009422542298917223
0.3271072208881378,0.1465153843164444,0.6267199516296387,0.9999029085400154,0.010891293405017313,0.0002445768131473234,0.008688693996565867
0.3272101581096649,0.14662551879882812,0.6270014047622681,0.9999041482615777,0.010682031085660574,-0.000438746841879619,0.008797499780201081
0.3272702991962433,0.14663651585578918,0.6270431876182556,0.9999031492635067,0.010232175212353199,-0.0015951736489849943,0.009297854826509765
0.32732558250427246,0.14662131667137146,0.6271222233772278,0.9999039571146204,0.010436620041003852,-0.0013917408390746568,0.009012023417638135
0.3272344470024109,0.1466524451971054,0.6270384192466736,0.9998951300900569,0.011095785483734459,-6.949457843729555e-05,0.009306317058361838
0.3272486627101898,0.14664329588413239,0.6270521879196167,0.9999041488109558,0.01069273734654936,-0.0007602984661288273,0.008762448568647926
0.327017217874527,0.14643031358718872,0.6265360713005066,0.9999024541465319,0.010537654231862648,7.721436923057853e-06,0.009167331968015975
0.3272049129009247,0.1465989351272583,0.6269452571868896,0.9999025993826208,0.010618463637843757,-0.0005181116901698921,0.009042761642685634
0.3272654116153717,0.14656628668308258,0.6270269155502319,0.9999000188179972,0.010786033473499209,-0.0005823414096330768,0.00912549878965878
0.32723960280418396,0.14656797051429749,0.6268882751464844,0.9998963806705556,0.010884922669834101,-0.0005818957858832402,0.009402541023014965
0.32718029618263245,0.14658722281455994,0.6269510388374329,0.9998996814191664,0.010753502110947605,-0.0006175739593615027,0.009198254867314149
0.32696428894996643,0.1464678943157196,0.6265313029289246,0.999887282103273,0.010919030254450403,0.0006217071195131546,0.01028646424626712
0.32697853446006775,0.14648348093032837,0.6264821290969849,0.9998997536827641,0.010820742519388681,0.0004396063433212199,0.009121450692722183
0.32695192098617554,0.1464167684316635,0.6263541579246521,0.9999111906295554,0.010616732932526067,-0.00014545052186951956,0.008054481967835701
0.3270761966705322,0.14647065103054047,0.6266074776649475,0.9998958795785329,0.010931988866887019,0.0002716462208618953,0.009415297638268054
0.3269347548484802,0.1464482545852661,0.6263605952262878,0.9999089920549938,0.010653656453516784,4.0402444734295544e-05,0.008276809734375412
0.32745280861854553,0.14674627780914307,0.6275349855422974,0.9999029749852422,0.010364961093435814,-0.0013629073446284649,0.009206013293700433
0.3269956707954407,0.1464594155550003,0.6265352368354797,0.9998879475050302,0.011230908640636632,0.0009422367923515644,0.009852477612809019
0.3271848261356354,0.14649853110313416,0.6266994476318359,0.9998826032513657,0.011384767095734681,0.001524999913269793,0.010141063490219267
0.3272981345653534,0.14661332964897156,0.6271052360534668,0.9999063905104911,0.0102433164653905,-0.0016042733182370667,0.008928101208627604
0.32701170444488525,0.14649325609207153,0.6265551447868347,0.9999003602841325,0.010635770290715435,0.0004155977302361499,0.009272387638128262
0.3271517753601074,0.14653410017490387,0.6268128156661987,0.9998943290316271,0.010718111433410742,-0.0006905506286638899,0.009796734023263195
0.3271857500076294,0.14655287563800812,0.6268723607063293,0.9998886317560668,0.011217102210324969,-0.00041272181584154114,0.009835159565900038
0.3269951045513153,0.1465037763118744,0.6265201568603516,0.9999112976875356,0.010320200340985372,0.0003778387315792589,0.008411150910740836
0.3272104561328888,0.14656519889831543,0.6268974542617798,0.9998998973386406,0.010708431054727357,-0.0005675876148746172,0.009230528198404388
0.3270946741104126,0.14654971659183502,0.6267656087875366,0.9999005668758973,0.010849000550006547,0.00030749192089137814,0.009003388086922161
0.3272954523563385,0.14659510552883148,0.6270872950553894,0.9998981571775202,0.010493044158314499,-0.001291504960453427,0.009586621523144686
0.3271574079990387,0.1465316116809845,0.6268711686134338,0.9998945887560017,0.01090693661454344,-0.00017893748203646575,0.00958217572005883
0.3271093964576721,0.14647474884986877,0.6267229318618774,0.9999025905983008,0.010488318954997805,-0.0007635750131885756,0.009177223627242737
0.3270149528980255,0.14648030698299408,0.6265680193901062,0.9998988505299399,0.01088540339194353,0.00048066887524377043,0.009141425454046734
0.3272225856781006,0.14661955833435059,0.6270458102226257,0.999897879944174,0.010700471638846376,-0.00045696605294482393,0.009461541728431952
0.3271353840827942,0.1465371698141098,0.6268262267112732,0.9999061680797197,0.010313069813334196,-0.0008321812152583078,0.008977923010454159
0.3272044062614441,0.14660657942295074,0.6269646883010864,0.9999085692937161,0.010183074131445282,-0.001255810502954147,0.008808007391465644
0.3272517919540405,0.14652925729751587,0.6269271969795227,0.9999045486423582,0.010546383934588647,-4.4870988681357414e-05,0.008925546303761541
0.32710546255111694,0.14650630950927734,0.6267040371894836,0.9998984413478511,0.010775625247815685,-7.633564460432882e-05,0.009326685559504345
0.32742491364479065,0.1466006636619568,0.627307653427124,0.999893117625199,0.009982422992191991,-0.0023633542573696306,0.010417250770675788
0.32709619402885437,0.14652812480926514,0.6266685724258423,0.9998953246478967,0.011192255026662773,0.0008854904154706866,0.00912628519276482
0.3270743787288666,0.14645294845104218,0.6265854835510254,0.9998952532604265,0.010826019195640309,0.0009265939639135053,0.009561445459195801
0.326964795589447,0.14643000066280365,0.6264038681983948,0.9999025346063921,0.010945637301165241,0.00032408627222378856,0.008660789794956592
0.32730650901794434,0.14662443101406097,0.6271820664405823,0.999894383019811,0.010804109088496654,-0.000586009086899219,0.009703124526944943
0.32766854763031006,0.1468675136566162,0.6278592944145203,0.9998929554293889,0.010847419465264907,-0.002802295974706535,0.009410542539979597
0.32706406712532043,0.14645183086395264,0.6265748143196106,0.9998821584270072,0.011118573022180884,0.00038993648134031045,0.010578021688398557
0.3272959291934967,0.1466025859117508,0.6270643472671509,0.9999017549589351,0.009916493063356437,-0.002119282766421922,0.009677408533387458
0.3274259567260742,0.14669427275657654,0.627392053604126,0.9999024818523365,0.010108985756745842,-0.0022320081718619476,0.009373010830488207
0.327012300491333,0.14643456041812897,0.6265028119087219,0.9998905028864714,0.010879679026060374,0.00015039251402449377,0.010029566482197442
0.3271651864051819,0.14651930332183838,0.6267780661582947,0.9999016585629981,0.010618981194520363,-0.0003675140055921465,0.009152888877938838
0.32705456018447876,0.14650483429431915,0.6266522407531738,0.9999076190389009,0.010617457194430266,0.00022665937365544148,0.00848360867844237
0.3271900713443756,0.14658336341381073,0.6269178986549377,0.9999086962271019,0.010432435072345776,-0.0004789116521000666,0.008575205624821473
0.3269316852092743,0.14643092453479767,0.6264035105705261,0.9999048439331931,0.010681367253150633,0.000530992519731978,0.008713754614639108
0.32702091336250305,0.1464528739452362,0.6265811324119568,0.9998908523521528,0.011265896600236748,0.0009032381242777387,0.009515624896392894
0.3273160755634308,0.14660347998142242,0.6271599531173706,0.9998987051912797,0.010810895044271544,-0.0010698066303903762,0.00919561955050619
0.32713091373443604,0.146537646651268,0.6267139911651611,0.9998988382628391,0.010806094674746757,-0.001028747969213438,0.009191476275388584
0.3271988332271576,0.1465993970632553,0.6269254684448242,0.9999085181055846,0.010433870260415281,-0.0007744830062448772,0.008572627797579065
0.3271276652812958,0.14655715227127075,0.6267954111099243,0.9999012023858947,0.010809116537482307,0.0005039929955660929,0.00897187037253886
0.327157586812973,0.14654113352298737,0.6268858313560486,0.9999016733123643,0.010465744694439241,-0.0006371114099577642,0.009311604812059
0.32731103897094727,0.1466381996870041,0.6269451975822449,0.99988888747116,0.011389893053486116,0.00011668463237071659,0.009616102776732801
0.32720768451690674,0.14654693007469177,0.6268036365509033,0.9998994964864668,0.010823328364960706,-1.8117855723597694e-05,0.009157082557105779
0.32725226879119873,0.14655733108520508,0.6270036101341248,0.9999008260675785,0.010518934451089788,-0.0006067555060278875,0.009344618512475035
0.3271612524986267,0.14658315479755402,0.6268451809883118,0.9999007532465554,0.010865261356998465,1.0779884796122452e-05,0.008968257155627657
0.32705315947532654,0.1464846134185791,0.6265872120857239,0.9998988128142153,0.010857135912502867,-6.509693973271402e-05,0.009191435953574528
0.32709914445877075,0.14648568630218506,0.6266784071922302,0.9998970476813883,0.010756258491222227,-0.00015645813483680397,0.009495918184430864
0.32704463601112366,0.14650288224220276,0.6265943646430969,0.9999071954044858,0.010539631210308513,-0.00014612930098268585,0.008631071689738163
0.3271004557609558,0.14648935198783875,0.6266196966171265,0.9999161105013084,0.01010019281745421,-0.0011670045349951217,0.008024722138547527
0.32733550667762756,0.14661237597465515,0.6270878314971924,0.9998966900782517,0.010804517097310182,-0.001062502155095583,0.009420332797785206
0.3272418677806854,0.1465897560119629,0.6270474791526794,0.999904768898649,0.010710997789569828,1.2930063642715897e-05,0.00870215449785156
0.32717713713645935,0.14658689498901367,0.6269226670265198,0.9999035223925401,0.010555254569759186,-0.0015464940839919384,0.008896115107551348
0.32714542746543884,0.14646509289741516,0.6267112493515015,0.9998919050636702,0.010848316130288988,7.853713539000823e-05,0.00992401416766499
0.3270898163318634,0.14654432237148285,0.6267452239990234,0.9999067619391997,0.01070329432662386,-0.000568045109953125,0.008460747223233388
0.3271471858024597,0.1465514451265335,0.6268788576126099,0.9999067488168044,0.010399069965438781,-0.0009000185743883766,0.008805849250791028
0.3271706700325012,0.14657680690288544,0.626885712146759,0.9999024286069343,0.010453839359664282,-0.0006943935160744714,0.009239498159634455
0.3271472156047821,0.1465427130460739,0.6268538236618042,0.9998972262837986,0.010704952794989264,-0.0007862400908885892,0.009503824606053302
0.32733210921287537,0.14664193987846375,0.6271853446960449,0.9999058720294259,0.010243875688555776,-0.0014309297395768347,0.009014573313866257
0.3270842730998993,0.14650195837020874,0.626719057559967,0.9998943396240136,0.010804663006984917,0.0008929489070977269,0.009683567907160589
0.3268950581550598,0.14643511176109314,0.6263592839241028,0.9999072332640719,0.010531143676099823,-0.00032352823862527564,0.008632219212985499
0.32715609669685364,0.14655068516731262,0.626809298992157,0.999903013852914,0.010673059239687217,-0.00048655111915635194,0.008933754100816841
0.32704439759254456,0.14645995199680328,0.6265844702720642,0.9998986059449162,0.010686583411434452,0.000546407247704505,0.009395541683347355
0.3270845413208008,0.14651253819465637,0.6267428398132324,0.9998988158330538,0.010834950155929248,-0.00017217312592222213,0.009215872568023163
0.3271215260028839,0.1465456485748291,0.6268646121025085,0.9999025869827717,0.01045271088376438,-0.0001375872675734122,0.0092486999132356
0.3272054195404053,0.1465781033039093,0.626943826675415,0.9999064980190226,0.010446632621729079,-0.0003679650352441355,0.00881633075229258
0.3270047903060913,0.14650782942771912,0.6265032291412354,0.9999107567344443,0.010573047134868374,-7.911516797179e-05,0.008165964843475405
0.32742857933044434,0.14669238030910492,0.627383828163147,0.999902638550082,0.01066519887021449,-0.0013878937765717091,0.008890483929905187
0.3271905183792114,0.1465412825345993,0.6269190311431885,0.9998939311680433,0.01068134778415105,-0.0004837631560272274,0.009889448722718313
0.3274509012699127,0.14669184386730194,0.6273878812789917,0.9998970949804198,0.010565048393942258,-0.001707331002203176,0.009553231024110573
0.32701900601387024,0.1464683562517166,0.6265327334403992,0.9999106676822467,0.01023877715107272,-0.0005558184181268697,0.008574098412100266
0.3270794451236725,0.1465049684047699,0.626679539680481,0.9999025535684937,0.010515753837671196,-0.0008043810463550818,0.009146324921162052
0.3270975649356842,0.14652951061725616,0.6267704963684082,0.9999009280122204,0.010820761671366244,4.776444936874739e-05,0.009002388333619556
0.32695186138153076,0.1464085727930069,0.6264345049858093,0.9999034288141838,0.010498201013993461,0.00028853104369816284,0.009101514761014978
0.32699820399284363,0.14648689329624176,0.6265714764595032,0.9999007828238684,0.010743931591069997,0.0009696910472787988,0.00905826371080498
0.3269943296909332,0.1464776247739792,0.626430094242096,0.9999081476920818,0.01068555931763469,0.00039395049134981837,0.008328253362480885
0.3272669315338135,0.14656613767147064,0.6270427703857422,0.9998907732129718,0.010949404793268239,-0.00013273090835309387,0.009926457613096414
0.32724666595458984,0.1466008871793747,0.6270991563796997,0.9998942000583096,0.010714862307092968,-0.0005500171829772795,0.009822316253893223
0.32706642150878906,0.14649881422519684,0.6266359686851501,0.9999023047676682,0.010672821688803747,-0.0002789992660621587,0.009021859947586577
0.3271245062351227,0.14652588963508606,0.6268072724342346,0.9999004556062465,0.010367962357620757,-0.0005935864706989841,0.009551538623359777
0.3271011412143707,0.14650149643421173,0.6266068816184998,0.9999095145269362,0.010371468135164149,-0.0011460273985123858,0.008490113569900705
0.327131062746048,0.14648383855819702,0.6266671419143677,0.9998933198146948,0.011053220374031293,0.0001175612396176547,0.009547852568331424
0.32711708545684814,0.14651834964752197,0.6267874836921692,0.9998982598682472,0.010570586629243407,-0.00023116285368878937,0.009574924255568464
0.3274155259132385,0.1467290073633194,0.627360463142395,0.9999074685137075,0.010390392853632462,-0.0020461489844631076,0.008538584261447813
0.3269515037536621,0.14650104939937592,0.6265342831611633,0.9999044428078933,0.010499494604541386,0.0006549689099373576,0.008968661093654134
0.3270917534828186,0.1465209275484085,0.6265838146209717,0.9998960056367086,0.010767545543578106,-1.8573790509415546e-05,0.009593619219903024
0.32708486914634705,0.1465439647436142,0.6266871690750122,0.9999064045479571,0.010634930954996655,-0.00028887429828497615,0.008602147359787201
0.32714203000068665,0.1465395987033844,0.6268060207366943,0.9999023370038792,0.010763942161793246,-0.00025412221687620863,0.008910074366538382
0.327189177274704,0.14657531678676605,0.6268305778503418,0.9999026270593765,0.010753283703225792,-0.0004230135770977696,0.008883937689386716
0.32708629965782166,0.14649245142936707,0.626713216304779,0.9998980522228478,0.01076332641556992,0.00030322250042400385,0.009377847383184538
0.32721561193466187,0.1465582251548767,0.6269501447677612,0.9998990195320974,0.010763219423551625,5.138998135139419e-06,0.00927921440540709
0.3270210027694702,0.14647315442562103,0.6265844702720642,0.9998970162913244,0.010662859168743202,-0.00011426678153371531,0.009604540028400407
0.3271307647228241,0.14653725922107697,0.6267949342727661,0.9999099287328393,0.01035382331467104,-0.0011250306041505004,0.008465640578025398
0.32719236612319946,0.14657685160636902,0.6268469095230103,0.9999019083283393,0.010945889278106446,-0.00020624981404242172,0.00873605690636623
0.3273293673992157,0.14662432670593262,0.6271349191665649,0.999897463596277,0.010952138092233006,-0.0006721479635880475,0.00920115112665645
0.32709330320358276,0.14651642739772797,0.6266611814498901,0.9998987104526228,0.010656579532455466,8.708952652892816e-06,0.009434302942168184
0.3270966112613678,0.14650514721870422,0.6266581416130066,0.999898011882479,0.010687877546017886,-0.0005992886021519157,0.009453885984006415
0.3270108997821808,0.1464851200580597,0.6265977025032043,0.9999037753097876,0.010453863602531886,2.8339222967257678e-05,0.009118994127753485
0.32714927196502686,0.1465645432472229,0.6268427968025208,0.9999112365889715,0.010439206519558843,0.0001466080918463635,0.008277705987969433
0.3270106017589569,0.14647218585014343,0.6265514492988586,0.9999037946332168,0.010479456576893887,-0.00036072691486988906,0.0090803273090673
0.3272234797477722,0.1465662568807602,0.6270446181297302,0.9998966845105232,0.010418124839542102,-0.0011798409458232684,0.009833155904065407
0.327188104391098,0.14656323194503784,0.6269738674163818,0.9998974131599191,0.010870492917204155,0.0005602638269169291,0.009310297754807358
0.3270740211009979,0.146504208445549,0.6266294717788696,0.9999004733055927,0.010883106733037233,0.0003450488558300838,0.00897119904896316
0.3272601068019867,0.14660947024822235,0.6270753741264343,0.9999015362033059,0.010542654061375896,-0.0005147091480070534,0.00924691397731878
0.3271353542804718,0.14651885628700256,0.6268328428268433,0.9998974962922371,0.010815089968742081,0.00013038114613709228,0.009381563741751775
0.32704293727874756,0.1464807689189911,0.6266819834709167,0.9999028642403686,0.010464797277789612,-0.0008072403312556926,0.009170521516766167
0.3270792067050934,0.1465386152267456,0.6266799569129944,0.9999045286470054,0.010861274642459316,6.52237205759312e-05,0.008541782613565129
0.32732388377189636,0.1466180980205536,0.6271781921386719,0.9999019342194516,0.010622528710460346,-0.001085778826837901,0.009061176101054402
0.3270215690135956,0.1464644968509674,0.6265650987625122,0.9999021344925692,0.01065572417854219,-7.031458118983816e-05,0.00906487922119447
0.3272120952606201,0.14658184349536896,0.6269553899765015,0.9999072004188634,0.010629172939002783,-0.000991224627801978,0.008463374438183216
0.32711049914360046,0.1464875340461731,0.6267555952072144,0.9998868004297848,0.011107692747685926,0.0006188456856967766,0.010130277297673554
0.3269191086292267,0.14640241861343384,0.6263226270675659,0.9998976804907703,0.010484683345197922,0.0006848529342698428,0.009707262270430046
0.3271947503089905,0.1466219574213028,0.6269108653068542,0.999909861313095,0.010253843425038418,-0.0016418346061424806,0.008510718122934174
0.3273208737373352,0.14661462604999542,0.6271247267723083,0.9998898019982556,0.010967137323687074,-0.00023957609686033678,0.010002417813033966
0.3271406888961792,0.14654095470905304,0.6268258690834045,0.9999108486832569,0.010501561868423331,5.029816083461257e-05,0.008246778398113214
0.3272387385368347,0.14661933481693268,0.6268858909606934,0.999917371339083,0.010153966913602831,-0.002110416989270041,0.007595629689985066
0.3271996080875397,0.14658330380916595,0.6269637942314148,0.9998964867439304,0.010819344783796168,-0.0008585231965399959,0.0094456610946763
0.3269334137439728,0.1464257687330246,0.6264488101005554,0.9999009256301068,0.010768956894398536,0.0004113399672320474,0.009055345984209602
0.32733404636383057,0.1466139853000641,0.6271901726722717,0.9999009306895227,0.010331850386449081,-0.0013489914527707104,0.009463714697660646
0.32704880833625793,0.14650236070156097,0.626674473285675,0.9999076053106731,0.010307294319929659,-0.0005252086303976423,0.008846732819065017
0.32719001173973083,0.14653363823890686,0.6268958449363708,0.999902418254113,0.010422166245440585,-0.0010873258004920946,0.009238514108511078
0.3271832764148712,0.1465817540884018,0.6269315481185913,0.9998996963640074,0.010684024524636602,-0.00024025396907779672,0.009294681767187007
0.32743799686431885,0.14664402604103088,0.6273266077041626,0.9998829618847319,0.010787548547105586,-0.0009153212533679783,0.01080988047864984
0.32715699076652527,0.1465761810541153,0.6269197463989258,0.999905974932611,0.01030371032071466,1.4362245417424016e-06,0.009048472005199005
0.32722538709640503,0.1465798020362854,0.6269791722297668,0.9999020539103124,0.010603792508292511,-0.0012122847365862027,0.009053868570792377
0.3271654546260834,0.14654222130775452,0.6269028186798096,0.9999062963468875,0.01034468208565919,-0.00032349406146746915,0.00895999051277233
0.3271580636501312,0.14653243124485016,0.626844584941864,0.9998973799609412,0.01044823220804958,-0.0010205934318371953,0.00974794234794174
0.3271554410457611,0.1465260535478592,0.6268242001533508,0.9999108610259021,0.010415740519817815,-0.0008065792712163489,0.008314552407804281
0.32704541087150574,0.14646892249584198,0.626613974571228,0.9998945403418368,0.010780612420674003,0.000313674337333345,0.00972564644804574
0.3269893229007721,0.14639447629451752,0.6265020966529846,0.9998976364702618,0.010805897515722116,4.0148159711820235e-05,0.009378035412028812
0.326850950717926,0.1464635133743286,0.6262398958206177,0.9999008698165821,0.010764687587247123,0.0004510491622034113,0.009064689506250572
0.32704004645347595,0.1464834213256836,0.6265705227851868,0.9998957094824557,0.010909066867996475,0.0008192434146093169,0.00942821610241136
0.32700976729393005,0.14650902152061462,0.6265863180160522,0.9999103260766595,0.010495851944693074,0.000305506518261046,0.008311652241928934
0.3271740674972534,0.14653119444847107,0.6269049048423767,0.9998868002073126,0.010872801961290238,0.00048633161540568345,0.010389053385767302
0.3270667493343353,0.14652734994888306,0.6265422105789185,0.9999130478548202,0.010480776753674004,-0.0006027273901270463,0.007980398988577282
0.32715100049972534,0.14654076099395752,0.6269260048866272,0.999899104315743,0.010639205188188689,-0.00036561840140551783,0.009405042515750969
0.32726550102233887,0.1466061919927597,0.6271359324455261,0.9998991182243957,0.01089220858412038,-0.000639265356308712,0.009094201781354583
