marker_position_x,marker_position_y,marker_position_z,marker_quaternion_x,marker_quaternion_y,marker_quaternion_z,marker_quaternion_w
-0.48351970314979553,0.1477128267288208,1.3167710304260254,0.9991327409076256,0.0077353086986666295,-0.005127203078813098,0.040591166949726504
-0.4836978614330292,0.14784996211528778,1.3173813819885254,0.9990889243685055,0.007627397141765799,-0.004057129428143389,0.04179334537731886
-0.4826332628726959,0.14744055271148682,1.3141452074050903,0.9991411135968056,0.006709305904335842,-0.009631651038960054,0.03973979910720682
-0.48379820585250854,0.14793115854263306,1.3176060914993286,0.9991669402573455,0.00886830025402344,-0.004375943463337458,0.03959330582540667
-0.483404278755188,0.14772559702396393,1.3163764476776123,0.9991757838145201,0.008689871460236257,-0.007331116860861835,0.03896785724435284
-0.4838864803314209,0.1479438692331314,1.3177580833435059,0.9991476465406648,0.008333420415994369,-0.003379625145107204,0.04028787224835128
-0.48316439986228943,0.14765138924121857,1.3155560493469238,0.9991547050926578,0.008393863258159532,-0.008185116282114246,0.039400789614620214
-0.4828122556209564,0.14756540954113007,1.314674973487854,0.9991897235418609,0.007835105519317346,-0.00727506279196135,0.03880181633911031
-0.4832572340965271,0.1476653665304184,1.3156837224960327,0.9992146193041261,0.008608215134050636,-0.007423128886452739,0.037959720213028784
-0.48433542251586914,0.14801762998104095,1.3189589977264404,0.999316996131347,0.009511896672958993,-0.0011233535820949082,0.03569037883567632
-0.48331567645072937,0.14761963486671448,1.3158142566680908,0.9991443077063515,0.00794679528969679,-0.007491727094767268,0.039892039904680134
-0.48330655694007874,0.14770802855491638,1.3160325288772583,0.9991951191508046,0.008694609382246645,-0.006576078803882904,0.03860405186589423
-0.4829639196395874,0.14769528806209564,1.315134882926941,0.9991761571465758,0.00757225274554347,-0.0070849480424516565,0.03923609931420994
-0.48338961601257324,0.14778698980808258,1.3162503242492676,0.9991653264675188,0.00788580387277317,-0.005624334319980855,0.039684144765809545
-0.482406884431839,0.14739589393138885,1.3132529258728027,0.9990548879197554,0.0072077653700637475,-0.011201867182893031,0.041375079620854696
-0.48411324620246887,0.14797160029411316,1.3184386491775513,0.9992920656605719,0.009810328903680207,-0.0015369783870738613,0.03628722436432015
-0.48337000608444214,0.14776164293289185,1.3164101839065552,0.9991212768218224,0.00793125429059802,-0.005658861116074843,0.04076452744946666
-0.48350101709365845,0.1477956920862198,1.316715955734253,0.9991218278142903,0.007595959802154354,-0.005112382747786994,0.04088689426155801
-0.48392802476882935,0.14793002605438232,1.3177387714385986,0.9992493011371568,0.00936994086099595,-0.0033892952707825215,0.03743729507767157
-0.48323142528533936,0.14769701659679413,1.3157873153686523,0.9991623532516279,0.008426485981062257,-0.007158953239131014,0.039399689937865794
-0.48319411277770996,0.1477092206478119,1.3157694339752197,0.9991252524075638,0.007564165837307005,-0.006719447863019493,0.04057539176796597
-0.4829448461532593,0.1475352793931961,1.3150664567947388,0.999128658683463,0.008062471163980426,-0.00715881707212864,0.04031961426206592
-0.483647882938385,0.14784856140613556,1.3171594142913818,0.9991458144113241,0.008269494987695214,-0.003734944690938774,0.04031509872412568
-0.48386138677597046,0.14782081544399261,1.3175276517868042,0.9991554200705913,0.008695372563614535,-0.005147895482220172,0.039828836433469815
-0.4840962290763855,0.14797765016555786,1.3182604312896729,0.9991473528838436,0.009131332823077102,-0.002653130453987533,0.04017644689213228
-0.48300689458847046,0.14759476482868195,1.3153647184371948,0.9990841530205031,0.007967583356483537,-0.006999972717757351,0.04145326501871841
-0.48284488916397095,0.14758329093456268,1.314937710762024,0.9990504686165768,0.0076146663714552225,-0.008378518671801335,0.042071111679109506
-0.4836842715740204,0.14781071245670319,1.3172783851623535,0.9991678714228173,0.008742235119434118,-0.004242850267337701,0.039612324636681906
